Departamento,date,sum_ValorObservado
ANTIOQUIA,2024-06-19,21.277732793522265
ANTIOQUIA,2024-06-20,22.666261808367086
ANTIOQUIA,2024-06-21,23.21465400271372
ANTIOQUIA,2024-06-22,22.609485094850942
ANTIOQUIA,2024-06-23,21.39822888283379
ANTIOQUIA,2024-06-24,23.20784844384303
ANTIOQUIA,2024-06-25,21.912415654520924
ANTIOQUIA,2024-06-26,20.980810810810784
ANTIOQUIA,2024-06-27,20.6777628032345
ANTIOQUIA,2024-06-28,20.65081081081079
ANTIOQUIA,2024-06-29,21.677278911564578
ANTIOQUIA,2024-06-30,22.236927223719686
ANTIOQUIA,2024-07-01,22.264420485175204
ANTIOQUIA,2024-07-02,21.484054054054067
ANTIOQUIA,2024-07-03,21.61453566621804
ANTIOQUIA,2024-07-04,21.817948717948752
ANTIOQUIA,2024-07-05,20.14993234100136
ANTIOQUIA,2024-07-06,23.06738544474395
ANTIOQUIA,2024-07-07,23.85596205962061
ANTIOQUIA,2024-07-08,24.51248303934873
ANTIOQUIA,2024-07-09,24.080926430517707
ANTIOQUIA,2024-07-10,24.26275303643723
ANTIOQUIA,2024-07-11,24.10013495276654
ANTIOQUIA,2024-07-12,21.745590230664874
ANTIOQUIA,2024-07-13,23.465223274695532
ANTIOQUIA,2024-07-14,24.756140350877217
ANTIOQUIA,2024-07-15,24.421739130434766
ANTIOQUIA,2024-07-16,24.567654986522918
ANTIOQUIA,2024-07-17,24.499186991869916
ANTIOQUIA,2024-07-18,24.0002702702703
ANTIOQUIA,2024-07-19,23.011456859971744
ANTIOQUIA,2024-07-20,24.36657645466846
ANTIOQUIA,2024-07-21,24.497702702702682
ANTIOQUIA,2024-07-22,23.60960989533781
ANTIOQUIA,2024-07-23,21.031705639614852
ANTIOQUIA,2024-07-24,21.277816411682902
ANTIOQUIA,2024-07-25,22.035017301038103
ANTIOQUIA,2024-07-26,21.348357791754015
ANTIOQUIA,2024-07-27,20.625726435152384
ANTIOQUIA,2024-07-28,20.664953604568158
ANTIOQUIA,2024-07-29,22.39709944751379
ANTIOQUIA,2024-07-30,20.97889273356402
ANTIOQUIA,2024-07-31,20.822620689655164
ANTIOQUIA,2024-08-01,20.70006891798758
ANTIOQUIA,2024-08-02,21.464449541284388
ANTIOQUIA,2024-08-03,20.35395935529077
ANTIOQUIA,2024-08-04,21.05349329569515
ANTIOQUIA,2024-08-05,19.42091872791516
ANTIOQUIA,2024-08-06,18.99393083980237
ANTIOQUIA,2024-08-07,19.460073260073237
ANTIOQUIA,2024-08-08,20.08356066044506
ANTIOQUIA,2024-08-09,19.32687943262408
ANTIOQUIA,2024-08-10,19.63264433357087
ANTIOQUIA,2024-08-11,19.58961403508774
ANTIOQUIA,2024-08-12,21.003422313483945
ANTIOQUIA,2024-08-13,19.758611111111072
ANTIOQUIA,2024-08-14,21.831462231462233
ANTIOQUIA,2024-08-15,21.835189003436412
ANTIOQUIA,2024-08-16,21.35694540428477
ANTIOQUIA,2024-08-17,21.194405594405588
ANTIOQUIA,2024-08-18,20.496428571428574
ANTIOQUIA,2024-08-19,21.025103734439814
ANTIOQUIA,2024-08-20,21.282406119610584
ANTIOQUIA,2024-08-21,21.5405686546463
ANTIOQUIA,2024-08-22,21.05299793246038
ANTIOQUIA,2024-08-23,20.420596393897377
ANTIOQUIA,2024-08-24,19.614551724137936
ANTIOQUIA,2024-08-25,19.62709632709631
ANTIOQUIA,2024-08-26,20.20006920415225
ANTIOQUIA,2024-08-27,20.786577652846105
ANTIOQUIA,2024-08-28,22.000835073068913
ANTIOQUIA,2024-08-29,20.083882030178344
ANTIOQUIA,2024-08-30,19.984710424710446
ANTIOQUIA,2024-08-31,20.465925394548055
ANTIOQUIA,2024-09-01,18.73774774774776
ANTIOQUIA,2024-09-02,20.122127659574456
ANTIOQUIA,2024-09-03,20.569978401727862
ANTIOQUIA,2024-09-04,21.620624151967444
ANTIOQUIA,2024-09-05,21.23288590604028
ANTIOQUIA,2024-09-06,21.16070175438595
ANTIOQUIA,2024-09-07,20.206589427950778
ANTIOQUIA,2024-09-08,20.983766233766247
ANTIOQUIA,2024-09-09,20.74904067536455
ANTIOQUIA,2024-09-10,18.411755725190837
ANTIOQUIA,2024-09-11,20.461075949367086
ANTIOQUIA,2024-09-12,19.46088939566704
ANTIOQUIA,2024-09-13,19.13644314868804
ANTIOQUIA,2024-09-14,21.043478260869577
ANTIOQUIA,2024-09-15,21.99446845289543
ANTIOQUIA,2024-09-16,19.58108433734942
ANTIOQUIA,2024-09-17,18.67530487804878
ANTIOQUIA,2024-09-18,18.28388625592418
ANTIOQUIA,2024-09-19,19.93361433087458
ANTIOQUIA,2024-09-20,18.08815977175462
ANTIOQUIA,2024-09-21,17.985919540229894
ANTIOQUIA,2024-09-22,20.04407971864007
ANTIOQUIA,2024-09-23,20.17130008176614
ANTIOQUIA,2024-09-24,19.795646916565925
ANTIOQUIA,2024-09-25,20.094095092024528
ANTIOQUIA,2024-09-26,18.64923339011924
ANTIOQUIA,2024-09-27,17.418631578947405
ANTIOQUIA,2024-09-28,18.23818316100445
ANTIOQUIA,2024-09-29,17.458339298496814
ANTIOQUIA,2024-09-30,18.148270893371777
ANTIOQUIA,2024-10-01,17.59849624060151
ANTIOQUIA,2024-10-02,17.975266903914612
ANTIOQUIA,2024-10-03,17.342777777777798
ANTIOQUIA,2024-10-04,16.628832630098465
ANTIOQUIA,2024-10-05,19.145592485549102
ANTIOQUIA,2024-10-06,18.730879864636194
ANTIOQUIA,2024-10-07,17.09556494192185
ANTIOQUIA,2024-10-08,18.0354929577465
ANTIOQUIA,2024-10-09,17.854444444444486
ANTIOQUIA,2024-10-10,18.371627906976766
ANTIOQUIA,2024-10-11,16.971408450704203
ANTIOQUIA,2024-10-12,18.487569832402237
ANTIOQUIA,2024-10-13,19.361378659112336
ANTIOQUIA,2024-10-14,18.050360750360753
ANTIOQUIA,2024-10-15,17.554468085106368
ANTIOQUIA,2024-10-16,17.03746312684365
ANTIOQUIA,2024-10-17,18.96264236902048
ANTIOQUIA,2024-10-18,19.584076433121027
ANTIOQUIA,2024-10-19,15.7037181996086
ANTIOQUIA,2024-10-20,18.01237424547284
ANTIOQUIA,2024-10-21,15.311659192825124
ANTIOQUIA,2024-10-22,17.86001964636539
ANTIOQUIA,2024-10-23,18.198124098124122
ANTIOQUIA,2024-10-24,18.095594713656414
ANTIOQUIA,2024-10-25,19.875849514563118
ANTIOQUIA,2024-10-26,19.884606345475927
ANTIOQUIA,2024-10-27,19.88081510934388
ANTIOQUIA,2024-10-28,18.16463576158941
ANTIOQUIA,2024-10-29,19.459347181008916
ANTIOQUIA,2024-10-30,19.1435114503817
ANTIOQUIA,2024-10-31,18.553249475890905
ANTIOQUIA,2024-11-01,18.570334412081962
ANTIOQUIA,2024-11-02,19.154460641399464
ANTIOQUIA,2024-11-03,18.409507286606498
ANTIOQUIA,2024-11-04,18.013074014046467
ANTIOQUIA,2024-11-05,18.316813243662683
ANTIOQUIA,2024-11-06,19.142008879023336
ANTIOQUIA,2024-11-07,18.228651292802212
ANTIOQUIA,2024-11-09,18.924016563147116
ANTIOQUIA,2024-11-10,18.671488567428817
ANTIOQUIA,2024-11-11,18.45302390998592
ANTIOQUIA,2024-11-12,18.508927628103503
ANTIOQUIA,2024-11-13,18.919381343644265
ANTIOQUIA,2024-11-14,18.687692307692327
ANTIOQUIA,2024-11-15,19.042115669797294
ANTIOQUIA,2024-11-16,18.984040995607646
ANTIOQUIA,2024-11-17,19.03000954198474
ANTIOQUIA,2024-11-18,19.25912037037032
ANTIOQUIA,2024-11-19,18.866195190947657
ANTIOQUIA,2024-11-20,18.371508640822064
ANTIOQUIA,2024-11-21,19.160042016806738
ANTIOQUIA,2024-11-22,19.141628122109182
ANTIOQUIA,2024-11-23,18.65974323704722
ANTIOQUIA,2024-11-24,19.173200612557526
ANTIOQUIA,2024-11-25,19.209137635636843
ANTIOQUIA,2024-11-26,20.115056312981622
ANTIOQUIA,2024-11-27,19.10742049469963
ANTIOQUIA,2024-11-28,20.156602893140494
ANTIOQUIA,2024-11-29,20.42887951242378
ANTIOQUIA,2024-11-30,20.56329711856393
ANTIOQUIA,2024-12-01,20.81168401135289
ANTIOQUIA,2024-12-02,20.411382113821112
ANTIOQUIA,2024-12-03,19.91400384985567
ANTIOQUIA,2024-12-04,19.892684085510734
ANTIOQUIA,2024-12-05,20.163773584905673
ANTIOQUIA,2024-12-06,19.933016627078427
ANTIOQUIA,2024-12-07,19.46919453603394
ANTIOQUIA,2024-12-08,19.1772879731672
ANTIOQUIA,2024-12-09,19.648755284170925
ANTIOQUIA,2024-12-10,20.194852597098766
ANTIOQUIA,2024-12-11,19.940553435114513
ANTIOQUIA,2024-12-12,19.87428302773857
ANTIOQUIA,2024-12-13,19.69564796905221
ANTIOQUIA,2024-12-14,19.50302171860245
ANTIOQUIA,2024-12-15,18.585607476635506
ANTIOQUIA,2024-12-16,19.05964585274929
ANTIOQUIA,2024-12-17,20.465489642184565
ANTIOQUIA,2024-12-18,21.02072829131654
ANTIOQUIA,2024-12-19,19.585803357314127
ANTIOQUIA,2024-12-20,19.532293471981514
ANTIOQUIA,2024-12-21,19.37723418134377
ANTIOQUIA,2024-12-22,19.82763611302548
ANTIOQUIA,2024-12-23,19.617566241413137
ANTIOQUIA,2024-12-24,19.40502131691139
ANTIOQUIA,2024-12-25,19.824771963514138
ANTIOQUIA,2024-12-26,19.291770933589966
ANTIOQUIA,2024-12-27,18.417638554216882
ANTIOQUIA,2024-12-28,19.11501673840267
ANTIOQUIA,2024-12-29,19.397648752399167
ANTIOQUIA,2024-12-30,18.645575642245433
ANTIOQUIA,2024-12-31,18.57489239598285
ANTIOQUIA,2025-01-01,19.01155131264919
ANTIOQUIA,2025-01-02,19.50846409890636
ANTIOQUIA,2025-01-03,18.885612196283923
ANTIOQUIA,2025-01-04,18.887648456056983
ANTIOQUIA,2025-01-05,18.805862726406133
ANTIOQUIA,2025-01-06,19.622803553800576
ANTIOQUIA,2025-01-07,20.235343915343908
ANTIOQUIA,2025-01-08,20.961605584642246
ANTIOQUIA,2025-01-09,20.724045801526753
ANTIOQUIA,2025-01-10,20.035113035113056
ANTIOQUIA,2025-01-11,20.459622641509426
ANTIOQUIA,2025-01-12,20.53439278937385
ANTIOQUIA,2025-01-13,19.595879252515584
ANTIOQUIA,2025-01-14,19.847656250000046
ANTIOQUIA,2025-01-15,18.97134831460674
ANTIOQUIA,2025-01-16,19.36099189318078
ANTIOQUIA,2025-01-17,19.472141176470494
ANTIOQUIA,2025-01-18,19.10859010270775
ANTIOQUIA,2025-01-19,19.434405594405593
ANTIOQUIA,2025-01-20,18.928133704735398
ANTIOQUIA,2025-01-21,19.3845903165735
ANTIOQUIA,2025-01-22,19.745881270133463
ANTIOQUIA,2025-01-23,18.51363405980744
ANTIOQUIA,2025-01-24,18.952302631578895
ANTIOQUIA,2025-01-25,20.02236539346523
ANTIOQUIA,2025-01-26,19.99453703703709
ANTIOQUIA,2025-01-27,20.487616822429878
ANTIOQUIA,2025-01-28,20.427281279397977
ANTIOQUIA,2025-01-29,20.16838674633355
ANTIOQUIA,2025-01-30,19.942506350550417
ANTIOQUIA,2025-01-31,21.74573378839597
ANTIOQUIA,2025-02-01,20.831281317108097
ANTIOQUIA,2025-02-02,20.437010676156564
ANTIOQUIA,2025-02-03,19.852755905511753
ANTIOQUIA,2025-02-04,19.697197640118006
ANTIOQUIA,2025-02-26,19.81187084520415
ANTIOQUIA,2025-02-27,20.73633540372675
ANTIOQUIA,2025-02-28,20.192512479201344
ANTIOQUIA,2025-03-01,19.659227467811146
ANTIOQUIA,2025-03-02,19.986418604651178
ANTIOQUIA,2025-03-03,19.92227510709187
ANTIOQUIA,2025-03-04,19.36980428704565
ANTIOQUIA,2025-03-05,19.496901017576327
ANTIOQUIA,2025-03-07,18.926502095947832
ANTIOQUIA,2025-03-08,20.145802238806002
ANTIOQUIA,2025-03-09,20.068032786885247
ANTIOQUIA,2025-03-10,20.76011038635229
ANTIOQUIA,2025-03-11,19.394369474174024
ANTIOQUIA,2025-03-12,19.032277882797654
ANTIOQUIA,2025-03-13,19.546585021196435
ANTIOQUIA,2025-03-14,19.39906846762927
ANTIOQUIA,2025-03-15,19.967756794104094
ANTIOQUIA,2025-03-16,19.937049180327854
ANTIOQUIA,2025-03-17,19.37916274694266
ARAUCA,2015-07-08,27.855789473684215
ARAUCA,2015-07-09,27.58
ARAUCA,2015-07-10,24.88
ARAUCA,2015-07-16,1.6314285714285715
ARAUCA,2015-07-17,2.0104999999999995
ARAUCA,2015-07-18,2.076190476190476
ARAUCA,2015-07-19,2.8120833333333333
ARAUCA,2015-07-20,2.8641666666666663
ARAUCA,2015-07-21,2.49
ARAUCA,2015-07-22,1.7437500000000001
ARAUCA,2015-07-23,0.6066666666666667
ARAUCA,2015-07-24,1.1533333333333333
ARAUCA,2015-07-25,2.250833333333333
ARAUCA,2015-07-26,2.424583333333333
ARAUCA,2015-07-27,2.623333333333334
ARAUCA,2015-07-28,2.2625
ARAUCA,2015-07-29,1.7970833333333334
ARAUCA,2015-07-30,1.8324999999999998
ARAUCA,2015-07-31,2.5545833333333334
ARAUCA,2015-08-01,2.339583333333333
ARAUCA,2015-08-02,2.3574999999999995
ARAUCA,2015-08-03,2.3358333333333334
ARAUCA,2015-08-04,1.9645833333333333
ARAUCA,2015-08-05,2.0450000000000004
ARAUCA,2015-08-06,2.893333333333334
ARAUCA,2015-08-07,2.996086956521739
ARAUCA,2015-08-08,2.3891666666666667
ARAUCA,2015-08-09,1.9566666666666663
ARAUCA,2015-08-10,2.0722727272727273
ARAUCA,2015-08-11,2.0641666666666665
ARAUCA,2015-08-12,2.5187500000000003
ARAUCA,2015-08-13,2.7383333333333333
ARAUCA,2015-08-14,2.3366666666666673
ARAUCA,2015-08-15,2.1986956521739134
ARAUCA,2015-08-16,1.899565217391304
ARAUCA,2015-08-17,1.7683333333333329
ARAUCA,2015-08-18,2.0825
ARAUCA,2015-08-19,2.0429166666666667
ARAUCA,2015-08-20,2.6665217391304346
ARAUCA,2015-08-21,2.514583333333334
ARAUCA,2015-08-22,3.034166666666667
ARAUCA,2015-08-23,3.2783333333333338
ARAUCA,2015-08-24,2.5308333333333333
ARAUCA,2015-08-25,1.7922727272727277
ARAUCA,2015-08-26,2.4825
ARAUCA,2015-08-27,2.8174999999999994
ARAUCA,2015-08-28,1.5572727272727271
ARAUCA,2015-08-29,1.9488235294117648
ARAUCA,2015-08-30,1.067826086956522
ARAUCA,2015-08-31,1.3965217391304348
ARAUCA,2015-09-01,2.155
ARAUCA,2015-09-02,2.3695652173913047
ARAUCA,2015-09-03,2.4982608695652173
ARAUCA,2015-09-04,3.6037499999999993
ARAUCA,2015-09-05,4.227916666666666
ARAUCA,2015-09-06,2.7712499999999998
ARAUCA,2015-09-07,2.651666666666666
ARAUCA,2015-09-08,3.1304166666666666
ARAUCA,2015-09-09,3.2237500000000003
ARAUCA,2015-09-10,2.38375
ARAUCA,2015-09-11,1.432916666666667
ARAUCA,2015-09-12,1.2309090909090907
ARAUCA,2015-09-13,1.7726086956521743
ARAUCA,2015-09-14,1.634166666666667
ARAUCA,2015-09-15,2.5875
ARAUCA,2015-09-16,3.540833333333333
ARAUCA,2015-09-17,3.575833333333333
ARAUCA,2015-09-18,2.8312500000000003
ARAUCA,2015-09-19,3.3686956521739138
ARAUCA,2015-09-20,1.9518181818181817
ARAUCA,2015-09-21,2.562916666666667
ARAUCA,2015-09-22,2.5525
ARAUCA,2015-09-23,2.075416666666667
ARAUCA,2015-09-24,2.3545833333333333
ARAUCA,2015-09-25,1.2439130434782613
ARAUCA,2015-09-26,1.5525
ARAUCA,2015-09-27,2.1491666666666673
ARAUCA,2015-09-28,2.5121739130434784
ARAUCA,2015-09-29,2.3069565217391306
ARAUCA,2015-09-30,2.62375
ARAUCA,2015-10-01,2.6279166666666667
ARAUCA,2015-10-02,2.6520833333333327
ARAUCA,2015-10-03,3.2441666666666666
ARAUCA,2015-10-04,2.867083333333333
ARAUCA,2015-10-05,2.3795833333333336
ARAUCA,2015-10-06,2.21
ARAUCA,2015-10-07,3.311666666666666
ARAUCA,2015-10-08,2.348333333333333
ARAUCA,2015-10-09,3.1291666666666664
ARAUCA,2015-10-10,3.2349999999999994
ARAUCA,2015-10-11,3.672916666666666
ARAUCA,2015-10-12,3.711666666666666
ARAUCA,2015-10-13,3.9625
ARAUCA,2015-10-14,3.5262499999999997
ARAUCA,2015-10-15,3.25625
ARAUCA,2015-10-16,3.496818181818182
ARAUCA,2015-10-17,2.970434782608696
ARAUCA,2015-10-18,2.4099999999999997
ARAUCA,2015-10-19,2.1160869565217393
ARAUCA,2015-10-20,2.2517391304347827
ARAUCA,2015-10-21,3.1226086956521737
ARAUCA,2015-10-22,3.458181818181818
ARAUCA,2015-10-23,3.2221739130434788
ARAUCA,2015-10-24,2.5534782608695643
ARAUCA,2015-10-25,2.104347826086957
ARAUCA,2015-10-26,1.51375
ARAUCA,2015-10-27,2.594
ARAUCA,2015-10-28,2.8074999999999997
ARAUCA,2015-10-29,3.42375
ARAUCA,2015-10-30,3.6758333333333346
ARAUCA,2015-10-31,2.3840000000000003
ARAUCA,2015-11-01,3.7373913043478266
ARAUCA,2015-11-02,2.55125
ARAUCA,2015-11-03,3.4420833333333327
ARAUCA,2015-11-04,3.3065217391304347
ARAUCA,2015-11-05,3.4295652173913047
ARAUCA,2015-11-06,3.540416666666666
ARAUCA,2015-11-07,3.4287500000000004
ARAUCA,2015-11-08,3.1158333333333332
ARAUCA,2015-11-09,3.557499999999999
ARAUCA,2015-11-10,2.5956521739130434
ARAUCA,2015-11-11,2.7304166666666667
ARAUCA,2015-11-12,3.574347826086956
ARAUCA,2015-11-13,4.180416666666667
ARAUCA,2015-11-14,4.067083333333334
ARAUCA,2015-11-15,3.3408333333333338
ARAUCA,2015-11-16,3.1804166666666664
ARAUCA,2015-11-17,3.1925000000000003
ARAUCA,2015-11-18,3.6491666666666664
ARAUCA,2015-11-19,3.653043478260869
ARAUCA,2015-11-20,4.373809523809523
ARAUCA,2015-11-21,3.4826086956521745
ARAUCA,2015-11-22,3.4908695652173916
ARAUCA,2015-11-23,3.9812499999999993
ARAUCA,2015-11-24,3.676666666666667
ARAUCA,2015-11-25,2.8634782608695653
ARAUCA,2015-11-26,3.3691666666666666
ARAUCA,2015-11-27,3.5075000000000003
ARAUCA,2015-11-28,3.65875
ARAUCA,2015-11-29,4.329166666666667
ARAUCA,2015-11-30,4.1425
ARAUCA,2015-12-01,3.275833333333333
ARAUCA,2015-12-02,2.2412499999999995
ARAUCA,2015-12-03,2.977083333333333
ARAUCA,2015-12-04,2.58375
ARAUCA,2015-12-05,3.1995833333333334
ARAUCA,2015-12-06,3.75375
ARAUCA,2015-12-07,4.73
ARAUCA,2015-12-08,4.4775
ARAUCA,2015-12-09,4.700833333333333
ARAUCA,2015-12-10,3.8008333333333337
ARAUCA,2015-12-11,2.785833333333333
ARAUCA,2015-12-12,3.7962500000000006
ARAUCA,2015-12-13,3.17
ARAUCA,2015-12-14,2.8545833333333337
ARAUCA,2015-12-15,3.132916666666666
ARAUCA,2015-12-16,2.845416666666667
ARAUCA,2015-12-17,2.5812500000000003
ARAUCA,2015-12-18,2.7779166666666666
ARAUCA,2015-12-19,3.860833333333334
ARAUCA,2015-12-20,3.0375
ARAUCA,2015-12-21,3.143478260869565
ARAUCA,2015-12-22,3.8768181818181815
ARAUCA,2015-12-23,3.36695652173913
ARAUCA,2015-12-24,2.3530434782608696
ARAUCA,2015-12-25,2.592916666666667
ARAUCA,2015-12-26,3.463333333333333
ARAUCA,2015-12-27,4.225416666666667
ARAUCA,2015-12-28,3.6058333333333334
ARAUCA,2015-12-29,3.8786363636363634
ARAUCA,2015-12-30,4.273478260869564
ARAUCA,2015-12-31,3.387916666666666
ARAUCA,2016-01-01,2.076363636363636
ARAUCA,2016-01-02,2.3808695652173912
ARAUCA,2016-01-03,3.7199999999999993
ARAUCA,2016-01-04,4.134166666666666
ARAUCA,2016-01-05,4.27625
ARAUCA,2016-01-06,4.443043478260869
ARAUCA,2016-01-07,6.181304347826088
ARAUCA,2016-01-08,7.03608695652174
ARAUCA,2016-01-09,7.06
ARAUCA,2016-01-10,7.1187499999999995
ARAUCA,2016-01-11,7.0924999999999985
ARAUCA,2016-01-12,7.668695652173913
ARAUCA,2016-01-13,7.8762500000000015
ARAUCA,2016-01-14,5.204999999999999
ARAUCA,2016-01-15,5.11375
ARAUCA,2016-01-16,5.470416666666666
ARAUCA,2016-01-17,6.016249999999999
ARAUCA,2016-01-18,5.662608695652175
ARAUCA,2016-01-19,4.383333333333334
ARAUCA,2016-01-20,5.161666666666666
ARAUCA,2016-01-21,5.69125
ARAUCA,2016-01-22,6.003333333333335
ARAUCA,2016-01-23,6.297083333333333
ARAUCA,2016-01-24,6.620909090909092
ARAUCA,2016-01-25,5.755416666666666
ARAUCA,2016-01-26,7.252608695652174
ARAUCA,2016-01-27,5.96
ARAUCA,2016-01-28,6.230434782608695
ARAUCA,2016-01-29,5.169583333333334
ARAUCA,2016-01-30,4.989999999999999
ARAUCA,2016-01-31,6.228333333333334
ARAUCA,2016-02-01,5.790833333333333
ARAUCA,2016-02-02,5.15
ARAUCA,2016-02-03,4.870869565217391
ARAUCA,2016-02-04,3.8716666666666657
ARAUCA,2016-02-05,4.508750000000001
ARAUCA,2016-02-06,3.9979166666666672
ARAUCA,2016-02-07,3.9395652173913045
ARAUCA,2016-02-08,3.8208333333333333
ARAUCA,2016-02-09,4.090833333333333
ARAUCA,2016-02-10,3.799166666666667
ARAUCA,2016-02-11,4.408333333333334
ARAUCA,2016-02-12,5.37125
ARAUCA,2016-02-13,4.088636363636362
ARAUCA,2016-02-14,4.035416666666666
ARAUCA,2016-02-15,4.390416666666667
ARAUCA,2016-02-16,4.522916666666666
ARAUCA,2016-02-17,4.649166666666667
ARAUCA,2016-02-18,5.7700000000000005
ARAUCA,2016-02-19,4.990869565217392
ARAUCA,2016-02-20,4.672083333333332
ARAUCA,2016-02-21,4.748333333333334
ARAUCA,2016-02-22,4.403333333333333
ARAUCA,2016-02-23,4.5579166666666655
ARAUCA,2016-02-24,4.1691666666666665
ARAUCA,2016-02-25,5.060833333333333
ARAUCA,2016-02-26,6.6308333333333325
ARAUCA,2016-02-27,6.92875
ARAUCA,2016-02-28,5.539999999999999
ARAUCA,2016-02-29,5.297916666666667
ARAUCA,2016-03-01,5.886666666666668
ARAUCA,2016-03-02,5.372916666666666
ARAUCA,2016-03-03,5.48375
ARAUCA,2016-03-04,5.213750000000001
ARAUCA,2016-03-05,6.211250000000001
ARAUCA,2016-03-06,4.440416666666667
ARAUCA,2016-03-07,4.908333333333334
ARAUCA,2016-03-08,5.317083333333333
ARAUCA,2016-03-09,4.952916666666668
ARAUCA,2016-03-10,5.480416666666667
ARAUCA,2016-03-11,5.1379166666666665
ARAUCA,2016-03-12,6.184166666666667
ARAUCA,2016-03-13,5.359565217391305
ARAUCA,2016-03-14,4.968333333333333
ARAUCA,2016-03-15,4.269583333333333
ARAUCA,2016-03-16,4.2825
ARAUCA,2016-03-17,4.19875
ARAUCA,2016-03-18,4.226666666666667
ARAUCA,2016-03-19,3.8574999999999995
ARAUCA,2016-03-20,3.68125
ARAUCA,2016-03-21,3.7641666666666667
ARAUCA,2016-03-22,4.86375
ARAUCA,2016-03-23,6.34875
ARAUCA,2016-03-24,7.129583333333333
ARAUCA,2016-03-25,5.862500000000001
ARAUCA,2016-03-26,5.767916666666667
ARAUCA,2016-03-27,5.330416666666667
ARAUCA,2016-03-28,5.029166666666667
ARAUCA,2016-03-29,4.818695652173913
ARAUCA,2016-03-30,4.1016666666666675
ARAUCA,2016-03-31,4.579999999999999
ARAUCA,2016-04-01,4.349130434782609
ARAUCA,2016-04-02,3.9179166666666654
ARAUCA,2016-04-03,4.319166666666667
ARAUCA,2016-04-04,3.807916666666667
ARAUCA,2016-04-05,3.8200000000000003
ARAUCA,2016-04-06,4.034166666666667
ARAUCA,2016-04-07,4.580416666666666
ARAUCA,2016-04-08,4.79375
ARAUCA,2016-04-09,4.7716666666666665
ARAUCA,2016-04-10,4.576666666666667
ARAUCA,2016-04-11,6.091666666666668
ARAUCA,2016-04-12,4.110833333333333
ARAUCA,2016-04-13,3.8212500000000005
ARAUCA,2016-04-14,4.2958333333333325
ARAUCA,2016-04-15,3.837916666666666
ARAUCA,2016-04-16,3.683333333333333
ARAUCA,2016-04-17,3.3870833333333334
ARAUCA,2016-04-18,3.7258333333333327
ARAUCA,2016-04-19,3.982916666666666
ARAUCA,2016-04-20,3.689047619047619
ARAUCA,2016-04-21,3.9237500000000005
ARAUCA,2016-04-22,4.237916666666668
ARAUCA,2016-04-23,3.8937500000000003
ARAUCA,2016-04-24,3.8691666666666666
ARAUCA,2016-04-25,5.439166666666666
ARAUCA,2016-04-26,5.022083333333335
ARAUCA,2016-04-27,4.320416666666667
ARAUCA,2016-04-28,3.5325
ARAUCA,2016-04-29,3.7995833333333344
ARAUCA,2016-04-30,3.48625
ARAUCA,2016-05-01,3.0029166666666662
ARAUCA,2016-05-02,2.52
ARAUCA,2016-05-03,3.8820833333333327
ARAUCA,2016-05-04,3.522916666666667
ARAUCA,2016-05-05,4.434166666666667
ARAUCA,2016-05-06,3.6575000000000006
ARAUCA,2016-05-07,3.619583333333333
ARAUCA,2016-05-08,3.8008333333333333
ARAUCA,2016-05-09,3.3595833333333336
ARAUCA,2016-05-10,2.7049999999999996
ARAUCA,2016-05-11,4.370416666666667
ARAUCA,2016-05-12,3.984166666666667
ARAUCA,2016-05-13,3.3695833333333334
ARAUCA,2016-05-14,3.265
ARAUCA,2016-05-15,3.3183333333333334
ARAUCA,2016-05-16,3.4212500000000006
ARAUCA,2016-05-17,3.7366666666666664
ARAUCA,2016-05-18,3.7545833333333327
ARAUCA,2016-05-19,3.5841666666666665
ARAUCA,2016-05-20,3.7304166666666663
ARAUCA,2016-05-21,4.378333333333333
ARAUCA,2016-05-22,3.9995833333333324
ARAUCA,2016-05-23,3.704583333333334
ARAUCA,2016-05-24,3.6145454545454543
ARAUCA,2016-05-25,4.42
ARAUCA,2016-05-26,3.672083333333333
ARAUCA,2016-05-27,3.8091666666666666
ARAUCA,2016-05-28,3.3941666666666666
ARAUCA,2016-05-29,3.6633333333333336
ARAUCA,2016-05-30,4.067083333333334
ARAUCA,2016-05-31,3.28375
ARAUCA,2016-06-01,2.31
ARAUCA,2016-06-02,2.5445833333333336
ARAUCA,2016-06-03,2.783333333333333
ARAUCA,2016-06-04,3.5429166666666663
ARAUCA,2016-06-05,4.125
ARAUCA,2016-06-06,2.9116666666666666
ARAUCA,2016-06-07,2.5587499999999994
ARAUCA,2016-06-08,2.317916666666667
ARAUCA,2016-06-09,2.3366666666666664
ARAUCA,2016-06-10,1.5685714285714285
ARAUCA,2016-06-11,1.6570833333333332
ARAUCA,2016-06-12,3.218333333333334
ARAUCA,2016-06-13,1.9212499999999997
ARAUCA,2016-06-14,1.7062500000000005
ARAUCA,2016-06-15,1.3816666666666666
ARAUCA,2016-06-16,2.1736363636363634
ARAUCA,2016-06-17,1.97375
ARAUCA,2016-06-18,2.5608333333333335
ARAUCA,2016-06-19,1.887272727272727
ARAUCA,2016-06-20,1.1991304347826088
ARAUCA,2016-06-21,1.5408695652173912
ARAUCA,2016-06-22,1.3866666666666665
ARAUCA,2016-06-23,2.063333333333334
ARAUCA,2016-06-24,2.1333333333333333
ARAUCA,2016-06-25,2.46625
ARAUCA,2016-06-26,1.7504166666666665
ARAUCA,2016-06-27,2.1512499999999997
ARAUCA,2016-06-28,2.654583333333333
ARAUCA,2016-06-29,2.285
