Departamento,year,month,agg_ValorObservado
BOYACA,2018,7,17.7743375030316
BOYACA,2018,8,17.90611711673093
BOYACA,2018,9,17.741702410322578
BOYACA,2018,10,17.434573766831026
BOYACA,2018,11,17.511997660883868
BOYACA,2018,12,17.71751304880251
BOYACA,2019,1,18.104943766431663
BOYACA,2019,2,18.66186348075796
BOYACA,2019,3,17.588648573385214
BOYACA,2019,4,17.358345552563144
BOYACA,2019,5,17.36897077346167
BOYACA,2019,6,17.180045977867778
BOYACA,2019,7,16.581747022155866
BOYACA,2019,8,16.606568823578293
BOYACA,2019,9,17.033620213413105
BOYACA,2019,10,15.387810081870153
BOYACA,2019,11,16.859878980206613
BOYACA,2019,12,17.06345793387362
BOYACA,2020,1,17.01866524213634
BOYACA,2020,2,17.666462279474054
BOYACA,2020,3,17.390037493727462
BOYACA,2020,4,17.35789470672267
BOYACA,2020,5,17.532601352470216
BOYACA,2020,6,16.696647714922822
BOYACA,2020,7,16.389110595232186
BOYACA,2020,8,16.85064412719075
BOYACA,2020,9,16.38404395698906
BOYACA,2020,10,16.942145796355227
BOYACA,2020,11,16.648531442417866
BOYACA,2020,12,17.12134751405725
BOYACA,2021,1,17.853173207048055
BOYACA,2021,2,17.882424896537575
BOYACA,2021,3,15.758286397216413
BOYACA,2021,4,16.196095523292847
BOYACA,2021,5,15.613723928751222
BOYACA,2021,6,14.837458143985648
BOYACA,2021,7,17.09865914048865
BOYACA,2021,8,16.847374921940943
BOYACA,2021,9,15.716902660940494
BOYACA,2021,10,16.474803405233732
BOYACA,2021,11,16.337738930560395
BOYACA,2021,12,17.019236882764258
BOYACA,2022,1,17.52051079376838
BOYACA,2022,2,15.303242099594799
BOYACA,2022,3,15.91685393258427
BOYACA,2022,4,15.633445251897399
BOYACA,2022,5,15.915309066079642
BOYACA,2022,6,15.556062012625407
BOYACA,2022,7,16.591052819513603
BOYACA,2022,8,15.978291001740352
BOYACA,2022,9,16.031685639348414
BOYACA,2022,10,16.596633128251007
BOYACA,2022,11,16.668041975843906
BOYACA,2022,12,16.714263548708775
BOYACA,2023,1,16.382298232402288
BOYACA,2023,2,16.9335794472542
BOYACA,2023,3,17.60962242211421
BOYACA,2023,4,17.914972518418487
BOYACA,2023,5,19.072692091602224
BOYACA,2023,6,19.282399256825034
BOYACA,2023,7,18.573352327586147
BOYACA,2023,8,18.516459613012636
BOYACA,2023,9,14.368952109619972
BOYACA,2023,10,14.394396254522114
BOYACA,2023,11,14.573415301148925
BOYACA,2023,12,15.014714218896108
BOYACA,2024,1,14.800315938067081
BOYACA,2024,2,15.061587099980771
BOYACA,2024,3,15.664173873578338
BOYACA,2024,4,15.052280462900052
BOYACA,2024,5,15.025588388502126
BOYACA,2024,6,14.060592475169093
BOYACA,2024,7,13.686500879653847
BOYACA,2024,8,13.39820198605548
BOYACA,2024,9,13.650455474995415
BOYACA,2024,10,13.853303892082655
BOYACA,2024,11,14.400306389122917
BOYACA,2024,12,15.067073778469961
BOYACA,2025,1,13.862778715266252
BOYACA,2025,2,15.692118532455217
BOYACA,2025,3,15.602753075656146
CALDAS,2005,5,18.617045454545455
CALDAS,2005,6,17.78789032749428
CALDAS,2005,7,18.425905292479104
CALDAS,2005,8,18.067135819845177
CALDAS,2005,9,18.113864306784667
CALDAS,2005,10,14.302620689655168
CALDAS,2005,11,16.786001435750183
CALDAS,2005,12,16.913977746870653
CALDAS,2006,1,17.13700680272109
CALDAS,2006,2,17.949282296650715
CALDAS,2006,3,16.8228543876567
CALDAS,2006,4,11.096331738436998
CALDAS,2006,5,11.055803571428575
CALDAS,2006,6,7.900709219858157
CALDAS,2006,7,7.279026955950033
CALDAS,2006,8,18.4324780058651
CALDAS,2006,9,18.047650453421266
CALDAS,2006,10,17.76728896103896
CALDAS,2006,11,13.873783515392255
CALDAS,2006,12,15.987968441814594
CALDAS,2007,1,18.309981167608285
CALDAS,2007,2,19.00042283298097
CALDAS,2007,3,17.55
CALDAS,2007,4,17.397127937336812
CALDAS,2007,5,17.08851351351351
CALDAS,2007,6,15.98330550918197
CALDAS,2007,7,18.663235294117644
CALDAS,2007,8,14.152524167561767
CALDAS,2007,9,14.4496977025393
CALDAS,2007,10,15.683592644978786
CALDAS,2007,11,16.421009268795057
CALDAS,2007,12,14.483968462549276
CALDAS,2008,1,16.932547169811322
CALDAS,2008,2,16.89701269604182
CALDAS,2008,3,16.747547683923706
CALDAS,2008,4,17.100495750708212
CALDAS,2008,5,13.332961165048541
CALDAS,2008,6,12.349333967649855
CALDAS,2008,7,11.34506488399528
CALDAS,2008,8,9.978440219142765
CALDAS,2008,9,9.498619499568594
CALDAS,2008,10,9.477145192045764
CALDAS,2008,11,9.250895953757224
CALDAS,2008,12,9.387557339449543
CALDAS,2009,1,9.524793842770755
CALDAS,2009,2,11.404189723320156
CALDAS,2009,3,10.487317654063707
CALDAS,2009,4,9.017319926123541
CALDAS,2009,5,9.058759842519684
CALDAS,2009,6,9.022757337742869
CALDAS,2009,7,9.076939291736936
CALDAS,2009,8,9.218861495289637
CALDAS,2009,9,9.794454946439828
CALDAS,2009,10,8.89314435062324
CALDAS,2009,11,7.898807409286984
CALDAS,2009,12,6.177452610575326
CALDAS,2010,1,9.139994663820701
CALDAS,2010,2,9.878584779706276
CALDAS,2010,3,9.665028490028492
CALDAS,2010,4,9.576991848540631
CALDAS,2010,5,8.622560153994225
CALDAS,2010,6,8.106537438236414
CALDAS,2010,7,7.826142497301189
CALDAS,2010,8,8.072558575445177
CALDAS,2010,9,7.9357628765792
CALDAS,2010,10,7.786762481089258
CALDAS,2010,11,6.040585345886204
CALDAS,2010,12,6.795558035714287
CALDAS,2011,1,7.10311203319502
CALDAS,2011,2,6.8073952726421725
CALDAS,2011,3,7.333294324166181
CALDAS,2011,4,6.112950600801069
CALDAS,2011,5,6.410214250124565
CALDAS,2011,6,7.378561304039686
CALDAS,2011,7,7.264299628121126
CALDAS,2011,8,7.5465246434374444
CALDAS,2011,9,7.406670445956163
CALDAS,2011,10,5.2917177914110445
CALDAS,2011,11,4.801585204755614
CALDAS,2011,12,5.680752797558495
CALDAS,2012,1,4.435816308081723
CALDAS,2012,2,5.349566500645637
CALDAS,2012,3,5.270237493683679
CALDAS,2012,4,6.474705270457699
CALDAS,2012,5,7.771162620916228
CALDAS,2012,6,8.732782057091073
CALDAS,2012,7,8.01435349940688
CALDAS,2012,8,8.012011661807577
CALDAS,2012,9,7.419882352941181
CALDAS,2012,10,7.537439562749632
CALDAS,2012,11,9.393061926605503
CALDAS,2012,12,9.38448233861145
CALDAS,2013,1,9.820518307180224
CALDAS,2013,2,9.018346957311538
CALDAS,2013,3,9.373158307210032
CALDAS,2013,4,8.703190091949711
CALDAS,2013,5,8.200235123892206
CALDAS,2013,6,9.285009291761307
CALDAS,2013,7,8.794697417701553
CALDAS,2013,8,8.31929163526752
CALDAS,2013,9,8.090341504294996
CALDAS,2013,10,8.308174486803518
CALDAS,2013,11,7.628473446991965
CALDAS,2013,12,8.195038659793813
CALDAS,2014,1,9.042487757100876
CALDAS,2014,2,9.32081953642384
CALDAS,2014,3,8.094687045123727
CALDAS,2014,4,8.305991031390134
CALDAS,2014,5,8.316614310645726
CALDAS,2014,6,8.33074237412716
CALDAS,2014,7,8.23099609375
CALDAS,2014,8,8.291385529386801
CALDAS,2014,9,7.849948293691829
CALDAS,2014,10,7.999179389312979
CALDAS,2014,11,8.557974364362263
CALDAS,2014,12,8.773838737949168
CALDAS,2015,1,9.32495483288166
CALDAS,2015,2,7.2126645602948924
CALDAS,2015,3,7.066143392689783
CALDAS,2015,4,7.1150691463996205
CALDAS,2015,5,7.268716018402344
CALDAS,2015,6,7.128527940856707
CALDAS,2015,7,7.103712601004587
CALDAS,2015,8,7.481619398138126
CALDAS,2015,9,7.705763624130973
CALDAS,2015,10,7.1540207935497575
CALDAS,2015,11,7.567277438460113
CALDAS,2015,12,8.077418250299607
CALDAS,2016,1,8.586380892122747
CALDAS,2016,2,9.729069306930691
CALDAS,2016,3,10.351727909011373
CALDAS,2016,4,10.11714953271028
CALDAS,2016,5,9.412103211434935
CALDAS,2016,6,19.936444508628792
CALDAS,2016,7,19.730891069692202
CALDAS,2016,8,20.598231213395625
CALDAS,2016,9,19.83350979399786
CALDAS,2016,10,8.422365401588703
CALDAS,2016,11,8.422565108811986
CALDAS,2016,12,8.174891549540169
CALDAS,2017,1,8.271382579145053
CALDAS,2017,2,19.242899902560435
CALDAS,2017,3,19.056692470495328
CALDAS,2017,4,14.04670557862835
CALDAS,2017,5,20.516536407217295
CALDAS,2017,6,20.291720160699366
CALDAS,2017,7,20.98562539880685
CALDAS,2017,8,20.950543893857787
CALDAS,2017,9,20.304153881876747
CALDAS,2017,10,19.778284794393848
CALDAS,2017,11,19.362258159411628
CALDAS,2017,12,19.69281836929947
CALDAS,2018,1,19.42090899149351
CALDAS,2018,2,19.87291735833019
CALDAS,2018,3,20.947462640951546
CALDAS,2018,4,19.567229166313464
CALDAS,2018,5,19.83243645904469
CALDAS,2018,6,20.550675031394483
CALDAS,2018,7,20.78922355874067
CALDAS,2018,8,21.145287695463427
CALDAS,2018,9,20.098190703358412
CALDAS,2018,10,18.80777094182491
CALDAS,2018,11,18.840835614141398
CALDAS,2018,12,19.536763789118666
CALDAS,2019,1,20.130783649649114
CALDAS,2019,2,19.75183914341561
CALDAS,2019,3,19.669542518723965
CALDAS,2019,4,19.79443618585748
CALDAS,2019,5,20.586957300742053
CALDAS,2019,6,21.165737853035896
CALDAS,2019,7,20.795723744703206
CALDAS,2019,8,20.603571565147465
CALDAS,2019,9,20.500248779413347
CALDAS,2019,10,18.62901923384065
CALDAS,2019,11,19.036763727158096
CALDAS,2019,12,19.56215698337119
CALDAS,2020,1,20.049618812460075
CALDAS,2020,2,20.661832531519572
CALDAS,2020,3,20.184789645263187
CALDAS,2020,4,19.99776941776579
CALDAS,2020,5,20.84105353372661
CALDAS,2020,6,20.129059772768773
CALDAS,2020,7,19.89362281762104
CALDAS,2020,8,20.233194322783515
CALDAS,2020,9,19.7215734894801
CALDAS,2020,10,19.5992896213526
CALDAS,2020,11,18.860980960473867
CALDAS,2020,12,19.108203488772965
CALDAS,2021,1,19.643570566495672
CALDAS,2021,2,19.59948983341231
CALDAS,2021,3,18.855079394634497
CALDAS,2021,4,19.940326883647987
CALDAS,2021,5,18.533930544692033
CALDAS,2021,6,14.447442592265544
CALDAS,2021,7,19.703450813509182
CALDAS,2021,8,19.29687848825787
CALDAS,2021,9,19.319868217170196
CALDAS,2021,10,18.96877664001794
CALDAS,2021,11,18.75905264135375
CALDAS,2021,12,19.140797221601105
CALDAS,2022,1,19.24104096914511
CALDAS,2022,2,19.07356101605647
CALDAS,2022,3,12.88310810810811
CALDAS,2022,4,18.52951548196811
CALDAS,2022,5,19.306123509750076
CALDAS,2022,6,18.35114602375895
CALDAS,2022,7,19.056805122705562
CALDAS,2022,8,19.001357531098456
CALDAS,2022,9,18.86123500419698
CALDAS,2022,10,18.755857790294545
CALDAS,2022,11,18.05551633731376
CALDAS,2022,12,18.893363560232885
CALDAS,2023,1,18.75895722706236
CALDAS,2023,2,19.642775144135758
CALDAS,2023,3,19.137921701579817
CALDAS,2023,4,19.796475774256017
CALDAS,2023,5,20.58295980749024
CALDAS,2023,6,20.301596446495836
CALDAS,2023,7,20.189089247811037
CALDAS,2023,8,19.951876945878286
CALDAS,2023,9,20.63398388627919
CALDAS,2024,7,17.591666666666665
CALDAS,2024,8,17.427590847913887
CALDAS,2024,9,17.990461049284583
CALDAS,2024,10,16.897707423580773
CALDAS,2024,11,15.882738738738704
CALDAS,2024,12,16.371265597147943
CALDAS,2025,1,16.192032011134312
CALDAS,2025,2,16.664356435643555
CALDAS,2025,3,16.037404580152682
CAQUETA,2005,7,22.663473053892215
CAQUETA,2005,8,24.916807909604522
CAQUETA,2005,9,25.339739884393055
CAQUETA,2005,10,25.47680555555556
CAQUETA,2005,11,26.18441011235955
CAQUETA,2005,12,26.177247191011237
CAQUETA,2006,1,25.72311827956989
CAQUETA,2006,2,25.536685714285724
CAQUETA,2006,3,24.46120218579236
CAQUETA,2006,4,24.40559440559441
CAQUETA,2006,5,23.75945499587118
CAQUETA,2006,6,24.281135707410975
CAQUETA,2006,7,23.698372513562383
CAQUETA,2006,8,23.870041039671683
CAQUETA,2006,9,24.367808219178094
CAQUETA,2006,10,24.97130307467058
CAQUETA,2006,11,24.628583473861724
CAQUETA,2006,12,24.81987860394537
CAQUETA,2007,1,25.566168478260867
CAQUETA,2007,2,25.85850903614457
CAQUETA,2007,3,23.999556344276844
CAQUETA,2007,4,24.606380208333334
CAQUETA,2007,5,23.907837445573296
CAQUETA,2007,6,23.66666666666667
CAQUETA,2007,7,24.831444241316273
CAQUETA,2007,8,24.763075196408533
CAQUETA,2007,9,25.521992709599036
CAQUETA,2007,10,24.75646437994723
CAQUETA,2007,11,24.535756676557856
CAQUETA,2007,12,25.157560975609748
CAQUETA,2008,1,25.53095944609298
CAQUETA,2008,2,25.390116279069765
CAQUETA,2008,3,24.22316335350043
CAQUETA,2008,4,24.661719457013575
CAQUETA,2008,5,23.84591549295775
CAQUETA,2008,6,23.167868589743588
CAQUETA,2008,7,23.34658780709736
CAQUETA,2008,8,24.186908284023673
CAQUETA,2008,9,23.702244582043342
CAQUETA,2008,10,23.997847919655673
CAQUETA,2008,11,24.496803977272723
CAQUETA,2008,12,24.88574514038877
CAQUETA,2009,1,24.44822051639916
CAQUETA,2009,2,24.93681361175561
CAQUETA,2009,3,24.052449133383572
CAQUETA,2009,4,24.12980769230769
CAQUETA,2009,5,24.231364562118127
CAQUETA,2009,6,23.42575539568345
CAQUETA,2009,7,23.56703601108033
CAQUETA,2009,8,24.215388983532083
CAQUETA,2009,9,24.560368011323426
CAQUETA,2009,10,24.97534699272968
CAQUETA,2009,11,26.104405034324948
CAQUETA,2009,12,25.618800539083555
CAQUETA,2010,1,26.17597156398105
CAQUETA,2010,2,25.788964435146447
CAQUETA,2010,3,25.283616383616383
CAQUETA,2010,4,23.837527593818983
CAQUETA,2010,5,24.12430795847751
CAQUETA,2010,6,23.67527548209366
CAQUETA,2010,7,23.506869369369372
CAQUETA,2010,8,24.82969460688759
CAQUETA,2010,9,26.162488129154802
CAQUETA,2010,10,25.902966625463538
CAQUETA,2010,11,24.45581039755352
CAQUETA,2010,12,24.366912366912366
CAQUETA,2011,1,25.378678206136897
CAQUETA,2011,2,25.377197452229296
CAQUETA,2011,3,24.97594433399602
CAQUETA,2011,4,25.500851788756393
CAQUETA,2011,5,23.99885321100917
CAQUETA,2011,6,23.413006230529593
CAQUETA,2011,7,23.321107692307695
CAQUETA,2011,8,24.465600448933785
CAQUETA,2011,9,23.839334341906206
CAQUETA,2011,10,24.710190615835774
CAQUETA,2011,11,24.60766283524904
CAQUETA,2011,12,25.024856596558315
CAQUETA,2012,1,25.609209864116764
CAQUETA,2012,2,25.076771004942344
CAQUETA,2012,3,24.14091415830546
CAQUETA,2012,4,24.025107604017222
CAQUETA,2012,5,23.858445229681983
CAQUETA,2012,6,23.90729323308272
CAQUETA,2012,7,23.616477272727273
CAQUETA,2012,8,24.16398104265403
CAQUETA,2012,9,24.72669322709164
CAQUETA,2012,10,24.646454494695703
CAQUETA,2012,11,25.488293284041898
CAQUETA,2012,12,19.36493425172198
CAQUETA,2013,1,15.096656298600308
CAQUETA,2013,2,26.354948805460758
CAQUETA,2013,3,24.1020979020979
CAQUETA,2013,4,24.301375245579575
CAQUETA,2013,5,24.511411411411416
CAQUETA,2013,6,23.672563718140943
CAQUETA,2013,7,22.43643153526971
CAQUETA,2013,8,23.365600568585638
CAQUETA,2013,9,24.03838896952105
CAQUETA,2013,10,24.844937586685152
CAQUETA,2013,11,24.943347639484987
CAQUETA,2013,12,24.991610284167788
CAQUETA,2014,1,23.80702740688686
CAQUETA,2014,2,22.738503086419747
CAQUETA,2014,3,24.254552294958618
CAQUETA,2014,4,24.053593272171256
CAQUETA,2014,5,24.864684354986274
CAQUETA,2014,6,24.10852173913043
CAQUETA,2014,7,24.117976424361494
CAQUETA,2014,8,24.61050847457627
CAQUETA,2014,9,17.82386530014641
CAQUETA,2014,10,21.998270440251574
CAQUETA,2014,11,19.916232464929863
CAQUETA,2014,12,20.524004465947154
CAQUETA,2015,1,21.225405619311434
CAQUETA,2015,2,25.287694220012423
CAQUETA,2015,3,24.82955932203391
CAQUETA,2015,4,23.71552695092518
CAQUETA,2015,5,23.81274685816876
CAQUETA,2015,6,22.685834333733496
CAQUETA,2015,7,23.09410029498525
CAQUETA,2015,8,23.610150375939842
CAQUETA,2015,9,25.15863219349458
CAQUETA,2015,10,25.392675893886963
CAQUETA,2015,11,25.86687817258883
CAQUETA,2015,12,25.997953615279666
CAQUETA,2016,1,27.919973009446693
CAQUETA,2016,2,26.897894736842108
CAQUETA,2016,3,24.90030030030029
CAQUETA,2016,4,24.599999999999998
CAQUETA,2016,5,24.00168350168351
CAQUETA,2016,6,23.908258928571428
CAQUETA,2016,10,25.234802259887
CAQUETA,2016,11,25.673794063079775
CAQUETA,2016,12,25.413279497532525
CAQUETA,2017,1,25.139247311827965
CAQUETA,2017,2,25.96148337595908
CAQUETA,2017,3,25.03325822442542
CAQUETA,2017,4,25.24657407407407
CAQUETA,2017,5,25.183310780333787
CAQUETA,2017,6,22.633039851714553
CAQUETA,2017,7,22.353978494623657
CAQUETA,2017,8,25.232357553580766
CAQUETA,2017,9,25.21489361702127
CAQUETA,2017,10,25.228661493695444
CAQUETA,2017,11,26.31623931623932
CAQUETA,2017,12,22.78758223684211
CAQUETA,2018,1,25.872351421188636
CAQUETA,2018,2,27.077694610778444
CAQUETA,2018,3,25.84902200488997
CAQUETA,2018,4,23.75507649513213
CAQUETA,2018,5,21.412553428178416
CAQUETA,2018,6,20.464039492690986
CAQUETA,2018,7,19.63618111321611
CAQUETA,2018,8,20.438576651939698
CAQUETA,2018,9,24.69631944444445
CAQUETA,2018,10,25.060781544256123
CAQUETA,2018,11,25.567608897126973
CAQUETA,2018,12,21.660049176320822
CAQUETA,2019,1,21.40154267472363
CAQUETA,2019,2,21.91416512901259
CAQUETA,2019,3,21.547400741503612
CAQUETA,2019,4,21.811124481257092
CAQUETA,2019,5,21.014006781986527
CAQUETA,2019,6,20.320460057575755
CAQUETA,2019,7,20.16711768408241
CAQUETA,2019,8,20.514081997990502
CAQUETA,2019,9,25.44469436658874
CAQUETA,2019,10,28.056726704903916
CAQUETA,2019,11,25.720398481973483
CAQUETA,2019,12,25.76834080717484
CAQUETA,2020,1,26.516207379729114
CAQUETA,2020,2,26.4557057057057
CAQUETA,2020,3,26.20265646105356
CAQUETA,2020,4,25.41541637990366
CAQUETA,2020,5,24.626209677419304
CAQUETA,2020,6,24.448472222222208
CAQUETA,2020,7,24.388037634408608
CAQUETA,2020,8,24.354508196721305
CAQUETA,2020,9,25.20083333333332
CAQUETA,2020,10,25.162231182795665
CAQUETA,2020,11,21.13459559818273
CAQUETA,2020,12,20.928919423929145
CAQUETA,2021,1,20.950757392739256
CAQUETA,2021,2,21.437098336185773
CAQUETA,2021,3,20.467608720945503
CAQUETA,2021,4,20.278349426858473
CAQUETA,2021,5,20.78108196969697
CAQUETA,2021,6,18.206318677248674
CAQUETA,2021,7,19.449203514140688
CAQUETA,2021,8,20.693978017332032
CAQUETA,2021,9,20.802706361207907
CAQUETA,2021,10,21.603799302917718
CAQUETA,2021,11,21.449765743235
CAQUETA,2021,12,21.94361516365992
CAQUETA,2022,1,21.603611749602315
CAQUETA,2022,2,22.14720925621777
CAQUETA,2022,3,24.8753488372093
CAQUETA,2022,4,20.39368558038141
CAQUETA,2022,5,19.88221992387332
CAQUETA,2022,6,19.366547881564653
CAQUETA,2022,7,19.744034026465034
CAQUETA,2022,8,20.10424166088572
CAQUETA,2022,9,20.167917544869873
CAQUETA,2022,10,15.42847945588752
CAQUETA,2022,11,24.183193277310924
CAQUETA,2022,12,25.36437454279443
CAQUETA,2023,1,24.504273897058823
CAQUETA,2023,2,25.339553349875967
CAQUETA,2023,3,24.550626235992077
CAQUETA,2023,4,21.368127717647084
CAQUETA,2023,5,22.172290514731507
CAQUETA,2023,6,20.3221096734059
CAQUETA,2023,7,20.372235486186334
CAQUETA,2023,8,22.266480082684808
CAQUETA,2023,9,26.23351749539596
CAQUETA,2023,10,26.552058823529414
CAQUETA,2023,11,26.689566613162103
CAQUETA,2023,12,26.129937304075227
CAQUETA,2024,1,27.054355400696867
CAQUETA,2024,2,25.3551724137931
CAQUETA,2024,3,26.425589836660592
CAQUETA,2024,4,26.1190207156309
CAQUETA,2024,5,25.79009584664536
CAQUETA,2024,6,25.33342776203966
CAQUETA,2024,7,24.33879056047198
CAQUETA,2024,8,25.59581081081082
CAQUETA,2024,9,26.21769406392696
CAQUETA,2024,10,26.066798159105847
CAQUETA,2024,11,25.303627450980407
CAQUETA,2024,12,24.99624023437502
CAQUETA,2025,1,25.056126482213383
CAQUETA,2025,2,25.413291139240474
CAQUETA,2025,3,24.057894736842112
CASANARE,2005,10,15.51468926553672
CASANARE,2005,11,22.56792452830188
CASANARE,2005,12,25.97926330150068
CASANARE,2006,1,26.201542776998593
CASANARE,2006,2,26.872679509632228
CASANARE,2006,3,26.56471389645777
CASANARE,2006,4,26.49301470588235
CASANARE,2006,5,25.745305514157977
CASANARE,2006,6,25.739625360230548
CASANARE,2006,7,25.411093990755006
CASANARE,2006,8,25.988579387186633
CASANARE,2006,9,26.84904831625183
CASANARE,2006,10,26.846842878120423
CASANARE,2006,11,26.624369747899166
CASANARE,2006,12,26.69919871794872
CASANARE,2007,1,27.19917355371901
CASANARE,2007,2,27.96916167664671
CASANARE,2007,3,28.305144694533762
CASANARE,2007,4,25.904697986577183
CASANARE,2007,5,25.298165137614674
CASANARE,2007,6,25.144230769230777
CASANARE,2007,7,23.64285714285714
CASANARE,2007,10,24.795833333333334
CASANARE,2008,1,27.995348837209296
CASANARE,2008,3,27.702040816326534
CASANARE,2008,4,27.70056899004268
CASANARE,2008,5,26.06460431654676
CASANARE,2008,6,26.00525394045534
CASANARE,2008,7,25.969210526315777
CASANARE,2008,8,25.026923076923076
CASANARE,2008,9,26.348510638297874
CASANARE,2008,10,26.84938775510204
CASANARE,2008,11,26.361227336122734
CASANARE,2008,12,26.12896825396825
CASANARE,2009,1,25.975737704918032
CASANARE,2009,2,26.480974842767292
CASANARE,2009,3,26.923759398496244
CASANARE,2009,4,26.70070323488045
CASANARE,2009,5,26.773684210526316
CASANARE,2009,6,26.01835260115607
CASANARE,2009,7,25.751648351648353
CASANARE,2009,8,26.43994565217392
CASANARE,2009,9,27.164756446991404
CASANARE,2009,10,26.646043165467624
CASANARE,2009,11,27.873521624007065
CASANARE,2009,12,27.831746031746025
CASANARE,2010,1,28.1807881773399
CASANARE,2010,2,29.812585034013605
CASANARE,2010,3,28.65286343612335
CASANARE,2010,4,27.202806499261445
CASANARE,2010,5,27.001002865329518
CASANARE,2010,6,26.25
CASANARE,2010,7,26.079022403258655
CASANARE,2010,8,31.57499999999999
CASANARE,2010,9,26.87615384615384
CASANARE,2011,1,1.45
CASANARE,2011,2,28.526375711574953
CASANARE,2011,3,27.621102150537638
CASANARE,2011,4,26.503888888888884
CASANARE,2011,5,25.304924760601914
CASANARE,2011,6,25.60984081041968
CASANARE,2011,7,25.49886039886039
CASANARE,2011,8,26.189315068493148
CASANARE,2011,9,26.081444759206793
CASANARE,2011,10,26.687624466571837
CASANARE,2011,11,26.54814814814815
CASANARE,2011,12,26.74054269752594
CASANARE,2012,1,27.087883211678832
CASANARE,2012,2,27.379967023907675
CASANARE,2012,3,27.30312796208531
CASANARE,2012,4,26.338636363636365
CASANARE,2012,5,25.196715328467146
CASANARE,2012,6,24.5
CASANARE,2012,7,25.929255319148936
CASANARE,2012,8,25.486170212765956
CASANARE,2012,9,26.628605769230774
CASANARE,2012,10,28.733149171270707
CASANARE,2012,11,26.949152542372882
CASANARE,2012,12,28.34525691699605
CASANARE,2013,1,28.755844155844148
CASANARE,2013,2,29.33258258258259
CASANARE,2013,3,28.533196721311466
CASANARE,2013,4,27.77777777777778
CASANARE,2013,5,26.246194926568755
CASANARE,2013,6,25.636072423398335
CASANARE,2013,7,25.46133056133056
CASANARE,2013,8,25.639635854341737
CASANARE,2013,9,26.563643013899053
CASANARE,2013,10,26.806628652886676
CASANARE,2013,11,26.853834472285502
CASANARE,2013,12,26.9435032304379
CASANARE,2014,1,27.80623229461756
CASANARE,2014,2,28.899042645778938
CASANARE,2014,3,24.515628539071347
CASANARE,2014,4,18.65700934579439
CASANARE,2014,5,13.700426621160409
CASANARE,2014,6,19.917342799188635
CASANARE,2014,7,25.464581416743332
CASANARE,2014,8,25.69860082304527
CASANARE,2014,9,26.563207547169814
CASANARE,2014,10,26.02326332794831
CASANARE,2014,11,27.06514563106797
CASANARE,2014,12,27.710744810744817
CASANARE,2015,1,28.030064308681666
CASANARE,2015,2,28.784374999999997
CASANARE,2015,3,29.186985172981878
CASANARE,2015,4,26.77676767676768
CASANARE,2015,5,27.03375196232339
CASANARE,2015,6,25.523797468354434
CASANARE,2015,7,25.633945628214544
CASANARE,2015,8,25.93645283018868
CASANARE,2015,9,27.291362422083704
CASANARE,2015,10,27.21263982102909
CASANARE,2015,11,26.998960739030018
CASANARE,2015,12,26.923737024221467
CASANARE,2016,1,28.23925170068028
CASANARE,2016,2,29.627199999999995
CASANARE,2016,3,29.735017064846414
CASANARE,2016,4,26.838362068965512
CASANARE,2016,5,26.20146341463414
CASANARE,2016,6,22.688191547251954
CASANARE,2016,7,22.001446215560016
CASANARE,2016,8,23.168381564844587
CASANARE,2016,9,23.114549356223172
CASANARE,2016,10,27.279580573951442
CASANARE,2016,11,27.557357679914073
CASANARE,2016,12,27.232191069574252
CASANARE,2017,1,27.44063564131669
CASANARE,2017,2,25.087909826023026
CASANARE,2017,3,23.72195685670261
CASANARE,2017,4,27.56549789621318
CASANARE,2017,5,23.48576893766194
CASANARE,2017,6,22.400927857219646
CASANARE,2017,7,21.994694818589977
CASANARE,2017,8,23.015174579518845
CASANARE,2017,9,23.257613993284952
CASANARE,2017,10,23.423720985300875
CASANARE,2017,11,23.750901441459312
CASANARE,2017,12,24.02566696680942
CASANARE,2018,1,23.750242118459308
CASANARE,2018,2,24.141953301798804
CASANARE,2018,3,25.111705790410625
CASANARE,2018,4,22.786767392921416
CASANARE,2018,5,23.065450347693194
CASANARE,2018,6,22.178578679119965
CASANARE,2018,7,22.01006314235346
CASANARE,2018,8,22.64002540171979
CASANARE,2018,9,23.209651928894303
CASANARE,2018,10,23.834985118281608
CASANARE,2018,11,24.23893707736117
CASANARE,2018,12,24.420757892368766
CASANARE,2019,1,25.404384166589793
CASANARE,2019,2,26.388359521437643
CASANARE,2019,3,26.120437773980157
CASANARE,2019,4,24.186129360122067
CASANARE,2019,5,23.484835114881243
CASANARE,2019,6,22.965470941112034
CASANARE,2019,7,23.28585654673941
CASANARE,2019,8,23.40719511549255
CASANARE,2019,9,24.36420482883922
CASANARE,2019,10,24.10793067856448
CASANARE,2019,11,23.766389423171603
CASANARE,2019,12,23.992803389688696
CASANARE,2020,1,24.37034738233741
CASANARE,2020,2,26.04842153461745
CASANARE,2020,3,26.362433515888352
CASANARE,2020,4,25.10831777129818
CASANARE,2020,5,24.494494736186684
CASANARE,2020,6,24.528300138953256
CASANARE,2020,7,24.26002691790038
CASANARE,2020,8,24.832851143257127
CASANARE,2020,9,25.309356183418252
CASANARE,2020,10,25.42415956969968
CASANARE,2020,11,25.015635491606716
CASANARE,2020,12,24.67743055555553
CASANARE,2021,1,24.749313893653504
CASANARE,2021,2,25.68716535433066
CASANARE,2021,3,23.05822484784517
CASANARE,2021,4,23.508833762088987
