Departamento,year,day,agg_ValorObservado
BOLIVAR,2025,13,27.768825466520358
BOLIVAR,2025,14,27.986798679867892
BOLIVAR,2025,15,27.793859649122748
BOYACA,2002,9,24.0
BOYACA,2002,11,0.8
BOYACA,2002,12,16.4
BOYACA,2002,14,15.6
BOYACA,2002,15,24.0
BOYACA,2004,4,0.0
BOYACA,2004,11,2.4
BOYACA,2004,12,0.0
BOYACA,2006,1,16.23986013986014
BOYACA,2006,2,16.670422535211262
BOYACA,2006,3,17.419285714285714
BOYACA,2006,4,16.49432624113475
BOYACA,2006,5,15.548591549295775
BOYACA,2006,6,16.186363636363637
BOYACA,2006,7,16.52083333333334
BOYACA,2006,8,16.89851851851852
BOYACA,2006,9,16.959859154929582
BOYACA,2006,10,17.06783216783216
BOYACA,2006,11,16.95151515151515
BOYACA,2006,12,17.43333333333333
BOYACA,2006,13,17.37394366197183
BOYACA,2006,14,17.318045112781956
BOYACA,2006,15,17.56496350364964
BOYACA,2007,1,12.45766871165644
BOYACA,2007,2,13.006962025316458
BOYACA,2007,3,12.67151515151515
BOYACA,2007,4,13.718285714285717
BOYACA,2007,5,14.514973262032086
BOYACA,2007,6,15.265921787709496
BOYACA,2007,7,14.130939226519338
BOYACA,2007,8,13.48150289017341
BOYACA,2007,9,13.874175824175824
BOYACA,2007,10,13.983425414364646
BOYACA,2007,11,14.210179640718565
BOYACA,2007,12,13.985714285714288
BOYACA,2007,13,13.413095238095238
BOYACA,2007,14,13.243870967741938
BOYACA,2007,15,13.293251533742332
BOYACA,2008,1,13.058490566037735
BOYACA,2008,2,12.84774193548387
BOYACA,2008,3,12.526666666666667
BOYACA,2008,4,12.108074534161489
BOYACA,2008,5,13.116216216216216
BOYACA,2008,6,12.944936708860759
BOYACA,2008,7,13.771428571428576
BOYACA,2008,8,13.355063291139242
BOYACA,2008,9,12.139751552795035
BOYACA,2008,10,12.545679012345675
BOYACA,2008,11,12.88796992481203
BOYACA,2008,12,13.211999999999998
BOYACA,2008,13,13.12129032258064
BOYACA,2008,14,13.697402597402592
BOYACA,2008,15,13.576923076923077
BOYACA,2009,1,14.139148936170212
BOYACA,2009,2,14.246382978723402
BOYACA,2009,3,14.93982300884956
BOYACA,2009,4,14.344957983193279
BOYACA,2009,5,14.221940928270042
BOYACA,2009,6,13.807983193277314
BOYACA,2009,7,14.544067796610165
BOYACA,2009,8,14.31512605042017
BOYACA,2009,9,13.884120171673818
BOYACA,2009,10,14.181132075471698
BOYACA,2009,11,13.788461538461537
BOYACA,2009,12,11.947572815533977
BOYACA,2009,13,14.538308457711443
BOYACA,2009,14,15.102183406113538
BOYACA,2009,15,15.047767857142857
BOYACA,2010,1,15.440869565217392
BOYACA,2010,2,15.187619047619052
BOYACA,2010,3,14.524789915966386
BOYACA,2010,4,14.93261802575107
BOYACA,2010,5,15.349350649350649
BOYACA,2010,6,15.810169491525427
BOYACA,2010,7,15.214830508474579
BOYACA,2010,8,16.812962962962963
BOYACA,2010,9,17.208333333333332
BOYACA,2010,10,15.174468085106383
BOYACA,2010,11,14.245833333333332
BOYACA,2010,12,17.305555555555557
BOYACA,2010,13,16.447428571428574
BOYACA,2010,14,15.319574468085102
BOYACA,2010,15,14.829921259842523
BOYACA,2011,1,14.997307692307691
BOYACA,2011,2,14.928124999999998
BOYACA,2011,3,14.447307692307692
BOYACA,2011,4,15.060240963855422
BOYACA,2011,5,14.99477911646586
BOYACA,2011,6,15.015079365079366
BOYACA,2011,7,14.488636363636365
BOYACA,2011,8,13.986016949152546
BOYACA,2011,9,13.487890625000002
BOYACA,2011,10,14.340540540540543
BOYACA,2011,11,14.678174603174604
BOYACA,2011,12,14.82490272373541
BOYACA,2011,13,13.70576923076923
BOYACA,2011,14,13.735238095238092
BOYACA,2011,15,14.517840375586855
BOYACA,2012,1,12.891025641025639
BOYACA,2012,2,13.187394957983193
BOYACA,2012,3,12.79105691056911
BOYACA,2012,4,13.175213675213683
BOYACA,2012,5,13.45446009389671
BOYACA,2012,6,14.179816513761462
BOYACA,2012,7,13.815492957746478
BOYACA,2012,8,13.36143497757848
BOYACA,2012,9,13.54239631336405
BOYACA,2012,10,14.70754716981132
BOYACA,2012,11,14.14163090128756
BOYACA,2012,12,13.049090909090907
BOYACA,2012,13,13.726484018264838
BOYACA,2012,14,12.892237442922374
BOYACA,2012,15,13.216355140186918
BOYACA,2013,1,11.839189189189186
BOYACA,2013,2,12.055244755244757
BOYACA,2013,3,13.41443298969072
BOYACA,2013,4,15.367021276595747
BOYACA,2013,5,12.948630136986301
BOYACA,2013,6,13.762962962962959
BOYACA,2013,7,13.524999999999999
BOYACA,2013,8,14.084482758620688
BOYACA,2013,9,12.576984126984126
BOYACA,2013,10,13.102205882352944
BOYACA,2013,11,11.017266187050355
BOYACA,2013,12,11.528358208955225
BOYACA,2013,13,12.115822784810124
BOYACA,2013,14,13.2
BOYACA,2013,15,15.333333333333334
BOYACA,2014,1,13.859090909090902
BOYACA,2014,2,13.866216216216214
BOYACA,2014,3,12.975829383886259
BOYACA,2014,4,13.513793103448277
BOYACA,2014,5,14.051769911504428
BOYACA,2014,6,13.76196581196581
BOYACA,2014,7,13.567099567099572
BOYACA,2014,8,13.75084745762712
BOYACA,2014,9,13.906276150627619
BOYACA,2014,10,13.63119658119658
BOYACA,2014,11,13.746724890829695
BOYACA,2014,12,14.017094017094019
BOYACA,2014,13,14.242660550458714
BOYACA,2014,14,13.888311688311685
BOYACA,2014,15,13.632173913043477
BOYACA,2015,1,12.099999999999998
BOYACA,2015,2,11.664285714285711
BOYACA,2015,3,11.976923076923075
BOYACA,2015,4,12.028750000000002
BOYACA,2015,5,12.106995884773662
BOYACA,2015,6,10.352191235059761
BOYACA,2015,7,10.77158671586716
BOYACA,2015,8,10.144244604316548
BOYACA,2015,9,8.40727969348659
BOYACA,2015,10,9.914981273408243
BOYACA,2015,11,8.494466403162056
BOYACA,2015,12,10.023970037453184
BOYACA,2015,13,9.935897435897436
BOYACA,2015,14,10.720532319391635
BOYACA,2015,15,9.152439024390247
BOYACA,2016,1,14.819767441860467
BOYACA,2016,2,14.24594594594594
BOYACA,2016,3,14.988627450980392
BOYACA,2016,4,14.948863636363638
BOYACA,2016,5,15.423371647509578
BOYACA,2016,6,15.61882352941177
BOYACA,2016,7,16.436015325670503
BOYACA,2016,8,17.095000000000006
BOYACA,2016,9,16.4875
BOYACA,2016,10,16.037931034482757
BOYACA,2016,11,15.646564885496181
BOYACA,2016,12,16.832812500000003
BOYACA,2016,13,16.258712121212117
BOYACA,2016,14,15.674621212121213
BOYACA,2016,15,15.839694656488547
BOYACA,2017,1,15.879581151832465
BOYACA,2017,2,15.281090909090913
BOYACA,2017,3,15.232786885245904
BOYACA,2017,4,14.242424242424242
BOYACA,2017,5,13.714015151515152
BOYACA,2017,6,14.402173913043473
BOYACA,2017,7,13.710606060606057
BOYACA,2017,8,14.095131086142324
BOYACA,2017,9,13.545936395759721
BOYACA,2017,10,14.022881355932201
BOYACA,2017,11,14.286689419795222
BOYACA,2017,12,14.97537313432836
BOYACA,2017,13,14.704444444444446
BOYACA,2017,14,14.845018450184499
BOYACA,2017,15,14.525475285171103
BOYACA,2018,1,16.70871402147971
BOYACA,2018,2,15.771895188235296
BOYACA,2018,3,17.705960749697702
BOYACA,2018,4,17.657432500000002
BOYACA,2018,5,18.183033341584164
BOYACA,2018,6,17.680192956730764
BOYACA,2018,7,16.683350589101615
BOYACA,2018,8,17.610203682758616
BOYACA,2018,9,16.732624743276286
BOYACA,2018,10,17.581544340320598
BOYACA,2018,11,17.729990167064443
BOYACA,2018,12,17.21538051807229
BOYACA,2018,13,17.334755
BOYACA,2018,14,17.79448703571429
BOYACA,2018,15,17.59641086124402
BOYACA,2019,1,18.612650441810345
BOYACA,2019,2,18.750653624595472
BOYACA,2019,3,17.396846543803424
BOYACA,2019,4,18.422372736051496
BOYACA,2019,5,18.69107101822079
BOYACA,2019,6,17.78439428383706
BOYACA,2019,7,14.931111111111116
BOYACA,2019,8,17.868147054794523
BOYACA,2019,9,16.69228226737968
BOYACA,2019,10,16.87546341928251
BOYACA,2019,11,16.826606610360358
BOYACA,2019,12,17.070035326576576
BOYACA,2019,13,17.649033400900905
BOYACA,2019,14,17.683805574324325
BOYACA,2019,15,18.056415439189188
BOYACA,2020,1,17.356238146687684
BOYACA,2020,2,17.54570181170883
BOYACA,2020,3,17.188937333860764
BOYACA,2020,4,16.266237959928773
BOYACA,2020,5,16.270435484896673
BOYACA,2020,6,16.432120956239835
BOYACA,2020,7,16.64014431294677
BOYACA,2020,8,16.07876521562245
BOYACA,2020,9,16.208856692185
BOYACA,2020,10,16.137540030976957
BOYACA,2020,11,16.48140532565528
BOYACA,2020,12,16.837421487361773
BOYACA,2020,13,16.896554124155408
BOYACA,2020,14,15.459283357507655
BOYACA,2020,15,16.905425465189865
BOYACA,2021,1,17.962845914552748
BOYACA,2021,2,17.812678414795265
BOYACA,2021,3,17.92081197564276
BOYACA,2021,4,14.19669880952381
BOYACA,2021,9,17.6241239379085
BOYACA,2021,10,17.33217314250914
BOYACA,2021,11,16.567766214896224
BOYACA,2021,12,17.477508801212142
BOYACA,2021,13,18.08654507228915
BOYACA,2021,14,17.50789211994422
BOYACA,2021,15,18.2055823896104
BOYACA,2022,1,17.01842387044536
BOYACA,2022,2,17.315512286661132
BOYACA,2022,3,17.482972261753485
BOYACA,2022,4,18.37198679355786
BOYACA,2022,5,18.44275530791789
BOYACA,2022,6,17.92105325991188
BOYACA,2022,7,17.908812669552656
BOYACA,2022,8,16.701319028871378
BOYACA,2022,9,10.525352112676055
BOYACA,2022,10,18.002192137931022
BOYACA,2022,11,17.604247970297042
BOYACA,2022,12,18.148941309352516
BOYACA,2022,13,16.542479898403474
BOYACA,2022,14,16.80190056195965
BOYACA,2022,15,17.843190201729094
BOYACA,2023,1,19.404573711180138
BOYACA,2023,2,17.659947054582922
BOYACA,2023,3,16.531086605415844
BOYACA,2023,4,16.296586170798903
BOYACA,2023,5,16.411652785388092
BOYACA,2023,6,16.59193356719366
BOYACA,2023,7,15.567987773118295
BOYACA,2023,8,15.483245758969648
BOYACA,2023,9,15.741023856410266
BOYACA,2023,10,16.053579153005458
BOYACA,2023,11,15.889445845986987
BOYACA,2023,12,16.02144208074534
BOYACA,2023,13,16.453077286384982
BOYACA,2023,14,16.954320253658558
BOYACA,2023,15,16.946106774193545
BOYACA,2024,1,15.748078175895763
BOYACA,2024,2,14.824672774869125
BOYACA,2024,3,14.809180327868841
BOYACA,2024,4,15.197196870925673
BOYACA,2024,5,14.207858546168971
BOYACA,2024,6,14.062491582491585
BOYACA,2024,7,13.999143610013178
BOYACA,2024,8,13.609633027522921
BOYACA,2024,9,13.677850589777192
BOYACA,2024,10,14.377228366948575
BOYACA,2024,11,15.132400780741726
BOYACA,2024,12,15.753280839895018
BOYACA,2024,13,15.348055372445623
BOYACA,2024,14,14.92608982826948
BOYACA,2024,15,14.155884377150725
BOYACA,2025,1,13.651229508196707
BOYACA,2025,2,15.364349959116877
BOYACA,2025,3,14.84337152209491
BOYACA,2025,4,13.533856317093313
BOYACA,2025,5,13.230756578947398
BOYACA,2025,6,13.915041322314044
BOYACA,2025,7,13.433881578947382
BOYACA,2025,8,15.98508702531647
BOYACA,2025,9,15.921223999999972
BOYACA,2025,10,15.80751104565539
BOYACA,2025,11,12.569494430162829
BOYACA,2025,12,12.946977547495697
BOYACA,2025,13,12.91369230769234
BOYACA,2025,14,14.048068091844828
BOYACA,2025,15,14.973180404354592
CALDAS,2006,1,17.50208333333333
CALDAS,2006,2,17.070833333333336
CALDAS,2006,3,15.924999999999997
CALDAS,2006,4,15.274468085106387
CALDAS,2006,5,14.757446808510641
CALDAS,2006,6,14.778260869565216
CALDAS,2006,7,14.679166666666665
CALDAS,2006,8,16.715555555555557
CALDAS,2006,9,17.619565217391305
CALDAS,2006,10,17.114583333333336
CALDAS,2006,11,16.91627906976744
CALDAS,2006,12,17.291666666666664
CALDAS,2006,13,18.818749999999998
CALDAS,2006,14,17.527083333333334
CALDAS,2006,15,16.397916666666667
CALDAS,2007,1,18.658823529411762
CALDAS,2007,2,18.576923076923073
CALDAS,2007,3,18.7
CALDAS,2007,4,17.994736842105265
CALDAS,2007,5,19.113333333333333
CALDAS,2007,6,18.141176470588235
CALDAS,2007,7,17.639130434782608
CALDAS,2007,8,17.60526315789474
CALDAS,2007,9,17.599999999999998
CALDAS,2007,10,18.393333333333334
CALDAS,2007,11,19.194444444444443
CALDAS,2007,12,18.20625
CALDAS,2007,13,18.274999999999995
CALDAS,2007,14,17.44166666666667
CALDAS,2007,15,18.687500000000004
CALDAS,2008,1,18.662500000000005
CALDAS,2008,2,16.835416666666667
CALDAS,2008,3,16.79
CALDAS,2008,4,17.46739130434783
CALDAS,2008,5,17.975000000000005
CALDAS,2008,6,18.5125
CALDAS,2008,7,16.523404255319143
CALDAS,2008,8,17.077083333333334
CALDAS,2008,9,15.106249999999994
CALDAS,2008,10,15.987499999999997
CALDAS,2008,11,15.958333333333334
CALDAS,2008,12,17.423404255319152
CALDAS,2008,13,17.425531914893618
CALDAS,2008,14,16.83541666666667
CALDAS,2008,15,16.66875
CALDAS,2009,1,10.142499999999997
CALDAS,2009,2,10.486666666666668
CALDAS,2009,3,10.650833333333335
CALDAS,2009,4,10.468333333333332
CALDAS,2009,5,10.018333333333333
CALDAS,2009,6,9.19
CALDAS,2009,7,9.814166666666667
CALDAS,2009,8,9.1675
CALDAS,2009,9,9.71344537815126
CALDAS,2009,10,10.034782608695652
CALDAS,2009,11,10.273949579831932
CALDAS,2009,12,8.967741935483868
CALDAS,2009,13,10.23660714285714
CALDAS,2009,14,9.594067796610169
CALDAS,2009,15,9.334782608695647
CALDAS,2010,1,10.1
CALDAS,2010,2,8.52090909090909
CALDAS,2010,3,8.938317757009345
CALDAS,2010,4,8.475238095238096
CALDAS,2010,5,7.523809523809524
CALDAS,2010,6,7.75045045045045
CALDAS,2010,7,9.810370370370373
CALDAS,2010,8,8.063063063063064
CALDAS,2010,9,4.010937500000001
CALDAS,2010,10,3.8430555555555563
CALDAS,2010,11,4.28923076923077
CALDAS,2010,12,8.508988764044945
CALDAS,2010,13,10.31711711711712
CALDAS,2010,14,10.103649635036495
CALDAS,2010,15,10.099218750000002
CALDAS,2011,1,7.581428571428569
CALDAS,2011,2,7.381118881118881
CALDAS,2011,3,6.684967320261437
CALDAS,2011,4,5.608227848101265
CALDAS,2011,5,6.26056338028169
CALDAS,2011,6,6.594405594405592
CALDAS,2011,7,6.0370967741935475
CALDAS,2011,8,5.895945945945947
CALDAS,2011,9,6.348979591836734
CALDAS,2011,10,7.610833333333334
CALDAS,2011,11,7.312142857142856
CALDAS,2011,12,8.073885350318472
CALDAS,2011,13,7.494039735099337
CALDAS,2011,14,6.286178861788615
CALDAS,2011,15,6.709375
CALDAS,2012,1,5.745512820512821
CALDAS,2012,2,4.325443786982248
CALDAS,2012,3,3.5876470588235287
CALDAS,2012,4,3.9767295597484273
CALDAS,2012,5,3.214857142857143
CALDAS,2012,6,3.42486187845304
CALDAS,2012,7,4.044910179640718
CALDAS,2012,8,3.923255813953489
CALDAS,2012,9,4.8426136363636365
CALDAS,2012,10,4.274054054054056
CALDAS,2012,11,4.248369565217392
CALDAS,2012,12,3.982424242424241
CALDAS,2012,13,3.6972375690607726
CALDAS,2012,14,4.480263157894736
CALDAS,2012,15,4.266666666666667
CALDAS,2013,1,11.22820512820513
CALDAS,2013,2,9.922500000000003
CALDAS,2013,3,9.75438596491228
CALDAS,2013,4,10.342857142857143
CALDAS,2013,5,11.023076923076921
CALDAS,2013,6,10.921383647798741
CALDAS,2013,7,11.03641975308642
CALDAS,2013,8,10.197202797202797
CALDAS,2013,9,10.996551724137936
CALDAS,2013,10,11.1953125
CALDAS,2013,11,10.447457627118641
CALDAS,2013,12,9.357936507936506
CALDAS,2013,13,9.25909090909091
CALDAS,2013,14,9.451655629139074
CALDAS,2013,15,5.521428571428571
CALDAS,2014,1,7.982258064516128
CALDAS,2014,2,10.113333333333333
CALDAS,2014,3,8.769426751592356
CALDAS,2014,4,7.142142857142858
CALDAS,2014,5,7.125874125874127
CALDAS,2014,6,6.314569536423842
CALDAS,2014,7,5.639490445859872
CALDAS,2014,8,6.47125
CALDAS,2014,9,8.24635761589404
CALDAS,2014,10,9.301265822784812
CALDAS,2014,11,9.22409638554217
CALDAS,2014,12,7.456213017751481
CALDAS,2014,13,9.057668711656438
CALDAS,2014,14,9.743452380952382
CALDAS,2014,15,9.028658536585365
CALDAS,2015,1,10.001315789473685
CALDAS,2015,2,10.027027027027026
CALDAS,2015,3,10.827941176470588
CALDAS,2015,4,10.779136690647483
CALDAS,2015,5,10.439716312056738
CALDAS,2015,6,10.631851851851852
CALDAS,2015,7,9.569078947368421
CALDAS,2015,8,9.859333333333337
CALDAS,2015,9,9.984210526315787
CALDAS,2015,10,11.005633802816902
CALDAS,2015,11,10.52676056338028
CALDAS,2015,12,10.260402684563758
CALDAS,2015,13,9.214197530864197
CALDAS,2015,14,9.19761904761905
CALDAS,2015,15,8.614569536423842
CALDAS,2016,1,8.216145833333337
CALDAS,2016,2,7.9546874999999995
CALDAS,2016,3,9.809375000000001
CALDAS,2016,4,7.690625
CALDAS,2016,5,8.176041666666666
CALDAS,2016,6,8.384375
CALDAS,2016,7,9.307291666666666
CALDAS,2016,8,8.604166666666666
CALDAS,2016,9,8.611458333333333
CALDAS,2016,10,7.372330097087378
CALDAS,2016,11,7.480930232558138
CALDAS,2016,12,9.128703703703703
CALDAS,2016,13,9.688625592417061
CALDAS,2016,14,8.349756097560975
CALDAS,2016,15,8.851470588235292
CALDAS,2017,1,8.382887700534758
CALDAS,2017,2,9.386781609195403
CALDAS,2017,3,9.057142857142857
CALDAS,2017,4,8.172395833333335
CALDAS,2017,5,7.351851851851852
CALDAS,2017,6,8.467187500000003
CALDAS,2017,7,9.011797752808988
CALDAS,2017,8,7.548387096774194
CALDAS,2017,9,7.180540540540541
CALDAS,2017,10,8.11780104712042
CALDAS,2017,11,7.801041666666667
CALDAS,2017,12,8.062032085561498
CALDAS,2017,13,8.357368421052634
CALDAS,2017,14,7.996174863387979
CALDAS,2017,15,8.203278688524591
CALDAS,2018,1,17.90147577764423
CALDAS,2018,2,17.34021430983412
CALDAS,2018,3,19.467022408759124
CALDAS,2018,4,18.92082067679102
CALDAS,2018,5,19.689887448335647
CALDAS,2018,6,19.67246974824356
CALDAS,2018,7,19.57930073038869
CALDAS,2018,8,19.205078142677166
CALDAS,2018,9,16.905585830801833
CALDAS,2018,10,18.390369830275226
CALDAS,2018,11,19.405230155375797
CALDAS,2018,12,18.92893809504073
CALDAS,2018,13,18.735558728446776
CALDAS,2018,14,18.69838228145811
CALDAS,2018,15,18.228904707910353
CALDAS,2019,1,20.936941243760394
CALDAS,2019,2,20.843036408095365
CALDAS,2019,3,20.614562470506403
CALDAS,2019,4,21.07465347177643
CALDAS,2019,5,20.577697392129885
CALDAS,2019,6,19.913841747601477
CALDAS,2019,7,13.868651454545448
CALDAS,2019,8,19.775104565831985
CALDAS,2019,9,17.088372756548974
CALDAS,2019,10,17.905497860989172
CALDAS,2019,11,19.147959467939586
CALDAS,2019,12,18.927264238267156
CALDAS,2019,13,18.867681117712387
CALDAS,2019,14,19.649158689466923
CALDAS,2019,15,20.29390631910946
CALDAS,2020,1,18.9436007920439
CALDAS,2020,2,19.879913499718782
CALDAS,2020,3,20.419417922865026
CALDAS,2020,4,20.468045052945953
CALDAS,2020,5,20.105346172859495
CALDAS,2020,6,19.718499550471083
CALDAS,2020,7,19.89117229709612
CALDAS,2020,8,20.182346301319424
CALDAS,2020,9,20.41707264909295
CALDAS,2020,10,20.42161758698576
CALDAS,2020,11,19.991102387826626
CALDAS,2020,12,20.422214537799313
CALDAS,2020,13,21.333327068391306
CALDAS,2020,14,20.788766073113237
CALDAS,2020,15,19.955974065662275
CALDAS,2021,1,19.30755893784725
CALDAS,2021,2,19.73154471076388
CALDAS,2021,3,18.789711105902786
CALDAS,2021,4,16.564113562937063
CALDAS,2021,9,19.694256587355174
CALDAS,2021,10,19.390745519628076
CALDAS,2021,11,19.151868312327828
CALDAS,2021,12,20.0453889934573
CALDAS,2021,13,20.075671588154233
CALDAS,2021,14,19.326611566739526
CALDAS,2021,15,19.682739300967246
CALDAS,2022,1,19.37439937758966
CALDAS,2022,2,19.216065215434046
CALDAS,2022,3,19.292354227498407
CALDAS,2022,4,19.95889099305559
CALDAS,2022,5,19.408555696654037
CALDAS,2022,6,18.324230110479835
CALDAS,2022,7,18.146986138573215
CALDAS,2022,8,18.217338003019343
CALDAS,2022,10,17.952304380067567
CALDAS,2022,11,18.202617885101027
CALDAS,2022,12,19.603076437051516
CALDAS,2022,13,17.876415975442402
CALDAS,2022,14,18.92566262847221
CALDAS,2022,15,18.810539923996853
CALDAS,2023,1,17.085785016917274
CALDAS,2023,2,18.73104620180069
CALDAS,2023,3,17.52794755165996
CALDAS,2023,4,18.452748065096085
CALDAS,2023,5,18.734584454347868
CALDAS,2023,6,19.05116117245653
CALDAS,2023,7,18.194960322049706
CALDAS,2023,8,18.10609329981376
CALDAS,2023,9,18.196700773192656
CALDAS,2023,10,17.46412047687053
CALDAS,2023,11,17.89559405615891
CALDAS,2023,12,18.23612787434069
CALDAS,2023,13,19.001600836747333
CALDAS,2023,14,18.7215861215881
CALDAS,2023,15,19.015883022945697
CALDAS,2025,1,15.693814432989702
CALDAS,2025,2,15.783333333333331
CALDAS,2025,3,15.399999999999997
CALDAS,2025,4,15.238541666666665
CALDAS,2025,5,15.660824742268032
CALDAS,2025,6,16.65625
CALDAS,2025,7,16.395789473684204
CALDAS,2025,8,16.375000000000004
CALDAS,2025,9,16.22083333333334
CALDAS,2025,10,16.42291666666667
CALDAS,2025,11,16.57395833333333
CALDAS,2025,12,17.10416666666667
CALDAS,2025,13,16.735416666666666
CALDAS,2025,14,16.18854166666667
CALDAS,2025,15,15.847916666666665
CAQUETA,2006,1,26.941666666666666
CAQUETA,2006,2,26.879166666666663
CAQUETA,2006,3,27.066666666666663
CAQUETA,2006,4,26.58333333333333
CAQUETA,2006,5,25.862499999999997
CAQUETA,2006,6,24.754166666666663
CAQUETA,2006,7,24.825000000000003
CAQUETA,2006,8,25.6125
CAQUETA,2006,9,27.099999999999998
CAQUETA,2006,10,26.6375
CAQUETA,2006,11,26.725000000000005
CAQUETA,2006,12,26.570833333333336
CAQUETA,2006,13,27.224999999999998
CAQUETA,2006,14,27.45416666666667
CAQUETA,2006,15,24.420833333333334
CAQUETA,2007,1,24.678723404255322
CAQUETA,2007,2,25.470833333333335
CAQUETA,2007,3,25.616666666666664
CAQUETA,2007,4,24.858333333333334
CAQUETA,2007,5,25.33333333333334
CAQUETA,2007,6,25.82083333333333
CAQUETA,2007,7,25.789583333333336
CAQUETA,2007,8,25.63958333333333
CAQUETA,2007,9,25.508333333333336
CAQUETA,2007,10,26.34375
CAQUETA,2007,11,25.88000000000001
CAQUETA,2007,12,25.15909090909091
CAQUETA,2007,13,24.55476190476191
CAQUETA,2007,14,25.183333333333337
CAQUETA,2007,15,26.62916666666666
CAQUETA,2008,1,25.40416666666667
CAQUETA,2008,2,23.795833333333334
CAQUETA,2008,3,24.491666666666664
CAQUETA,2008,4,24.639583333333338
CAQUETA,2008,5,24.10833333333333
CAQUETA,2008,6,24.435
CAQUETA,2008,7,24.894594594594597
CAQUETA,2008,8,25.34473684210526
CAQUETA,2008,9,24.918750000000003
CAQUETA,2008,10,25.959999999999997
CAQUETA,2008,11,26.7375
CAQUETA,2008,12,25.634883720930226
CAQUETA,2008,13,26.158536585365848
CAQUETA,2008,14,25.07941176470588
CAQUETA,2008,15,24.702777777777772
CAQUETA,2009,1,25.387500000000003
CAQUETA,2009,2,24.857446808510637
CAQUETA,2009,3,24.933333333333337
CAQUETA,2009,4,25.662500000000005
CAQUETA,2009,5,24.265909090909087
CAQUETA,2009,6,24.758333333333336
CAQUETA,2009,7,25.45208333333333
CAQUETA,2009,8,24.881250000000005
CAQUETA,2009,9,24.417021276595747
CAQUETA,2009,10,23.94255319148936
CAQUETA,2009,11,23.339583333333337
CAQUETA,2009,12,23.516666666666666
CAQUETA,2009,13,24.52142857142857
CAQUETA,2009,14,25.152083333333334
CAQUETA,2009,15,23.686363636363634
CAQUETA,2010,1,25.495833333333326
CAQUETA,2010,2,25.73285714285715
CAQUETA,2010,3,25.33055555555556
CAQUETA,2010,4,25.570833333333326
CAQUETA,2010,5,25.89861111111111
CAQUETA,2010,6,26.068055555555553
CAQUETA,2010,7,26.34722222222222
CAQUETA,2010,8,26.1046875
CAQUETA,2010,9,26.84166666666667
CAQUETA,2010,10,26.745833333333337
CAQUETA,2010,11,27.016666666666676
CAQUETA,2010,12,27.82321428571428
CAQUETA,2010,13,27.82769230769231
CAQUETA,2010,14,26.577777777777772
CAQUETA,2010,15,25.78333333333334
CAQUETA,2011,1,25.783333333333335
CAQUETA,2011,2,25.934210526315795
CAQUETA,2011,3,23.94705882352941
CAQUETA,2011,4,25.660975609756097
CAQUETA,2011,5,25.83953488372094
CAQUETA,2011,6,25.276190476190475
CAQUETA,2011,7,24.45588235294118
CAQUETA,2011,8,25.092307692307692
CAQUETA,2011,9,23.715555555555557
CAQUETA,2011,10,24.200000000000003
CAQUETA,2011,11,25.293617021276596
CAQUETA,2011,12,25.332500000000003
CAQUETA,2011,13,24.912195121951225
CAQUETA,2011,14,23.872972972972974
CAQUETA,2011,15,25.961904761904766
CAQUETA,2012,1,25.837142857142855
CAQUETA,2012,2,25.78412698412699
CAQUETA,2012,3,26.161971830985912
CAQUETA,2012,4,25.769117647058827
CAQUETA,2012,5,25.516417910447757
CAQUETA,2012,6,25.015151515151523
CAQUETA,2012,7,26.10909090909091
CAQUETA,2012,8,25.575
CAQUETA,2012,9,25.570769230769233
CAQUETA,2012,10,25.30327868852459
CAQUETA,2012,11,26.41492537313433
CAQUETA,2012,12,26.793220338983048
CAQUETA,2012,13,26.17083333333333
CAQUETA,2012,14,25.430158730158734
CAQUETA,2012,15,24.537681159420295
CAQUETA,2013,1,12.0
CAQUETA,2013,2,11.58604651162791
CAQUETA,2013,3,9.124324324324325
CAQUETA,2013,4,11.364999999999998
CAQUETA,2013,5,12.908510638297873
CAQUETA,2013,6,12.685106382978722
CAQUETA,2013,7,12.532608695652172
CAQUETA,2013,8,11.535555555555556
CAQUETA,2013,9,10.921951219512193
CAQUETA,2013,10,12.645652173913044
CAQUETA,2013,11,11.725000000000001
CAQUETA,2013,12,11.248837209302327
CAQUETA,2013,13,12.756521739130434
CAQUETA,2013,14,13.008695652173913
CAQUETA,2013,15,2.7346153846153842
CAQUETA,2014,1,26.4
CAQUETA,2014,2,26.083333333333332
CAQUETA,2014,3,26.741666666666674
CAQUETA,2014,4,26.262500000000003
CAQUETA,2014,5,25.604255319148937
CAQUETA,2014,6,23.497916666666658
CAQUETA,2014,7,24.870833333333334
CAQUETA,2014,8,25.220833333333335
CAQUETA,2014,9,25.102173913043476
CAQUETA,2014,10,24.868750000000002
CAQUETA,2014,11,24.865957446808512
CAQUETA,2014,12,24.691666666666666
CAQUETA,2014,13,24.987234042553194
CAQUETA,2014,14,24.975000000000005
CAQUETA,2014,15,25.431111111111107
CAQUETA,2015,1,19.056382978723406
CAQUETA,2015,2,19.11595744680851
CAQUETA,2015,3,19.534408602150542
CAQUETA,2015,4,19.546315789473677
CAQUETA,2015,5,18.79166666666666
CAQUETA,2015,6,18.86595744680851
CAQUETA,2015,7,18.510638297872337
CAQUETA,2015,8,17.554736842105264
CAQUETA,2015,9,18.066666666666663
CAQUETA,2015,10,18.990425531914894
CAQUETA,2015,11,18.56842105263158
