,cat__Departamento_AMAZONAS,cat__Departamento_ANTIOQUIA,cat__Departamento_ARAUCA,cat__Departamento_ATLANTICO,cat__Departamento_BOGOTA,cat__Departamento_BOLIVAR,cat__Departamento_BOYACA,cat__Departamento_CALDAS,cat__Departamento_CAQUETA,cat__Departamento_CASANARE,cat__Departamento_CAUCA,cat__Departamento_CESAR,cat__Departamento_CHOCO,cat__Departamento_CORDOBA,cat__Departamento_CUNDINAMARCA,cat__Departamento_GUAINIA,cat__Departamento_GUAVIARE,cat__Departamento_HUILA,cat__Departamento_LA GUAJIRA,cat__Departamento_MAGDALENA,cat__Departamento_META,cat__Departamento_NARINO,cat__Departamento_NORTE DE SANTANDER,cat__Departamento_PUTUMAYO,cat__Departamento_QUINDIO,cat__Departamento_RISARALDA,cat__Departamento_SAN ANDRES PROVIDENCIA,cat__Departamento_SANTANDER,cat__Departamento_SUCRE,cat__Departamento_TOLIMA,cat__Departamento_VALLE DEL CAUCA,cat__Departamento_VAUPES,cat__Departamento_VICHADA,num__Year,num__Month,num__Rain_month,num__Temp_month,num__Humi_month,num__Day_primary,num__Day_secondary,num__Rain_day_prim,num__Temp_day_prim,num__Humi_day_prim,num__Rain_day_sec,num__Temp_day_sec,num__Humi_day_sec,num__Rain_day_avg,num__Temp_day_avg,num__Humi_day_avg,Departamento
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,5.0,813.8746038191679,26.53796851518955,88.4884226580503,5.0,20.0,46.83207299785636,25.686956521739127,91.47826086956522,30.448974843841935,26.0625,92.54166666666669,37.234872369028736,25.874728260869563,92.00996376811595,AMAZONAS
31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6.0,735.7246798667983,25.60577965211117,90.43103809837504,6.0,19.0,46.83207299785636,25.81739130434783,90.2608695652174,30.448974843841935,26.417391304347827,89.52173913043478,37.234872369028736,26.117391304347827,89.8913043478261,AMAZONAS
32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7.0,813.8746038191679,24.916435887628033,88.44297250201878,7.0,18.0,46.83207299785636,27.4875,84.25,30.448974843841935,25.316666666666663,93.16666666666669,37.234872369028736,26.40208333333333,88.70833333333334,AMAZONAS
33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8.0,813.8746038191679,26.111193741238218,85.0512196674908,8.0,17.0,46.83207299785636,27.31875,83.9375,30.448974843841935,24.245833333333326,96.41666666666669,37.234872369028736,25.782291666666666,90.17708333333334,AMAZONAS
34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9.0,833.0964654969481,27.061475672877847,84.47136797582449,9.0,16.0,46.83207299785636,24.4465192543304,93.76766663310976,30.448974843841935,24.405,95.2,37.234872369028736,24.405,95.2,AMAZONAS
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10.0,893.876512327175,27.032876844987644,84.28040852322059,10.0,15.0,46.83207299785636,24.377170303267228,96.51207861910909,30.448974843841935,24.40869565217391,96.78260869565216,37.234872369028736,24.40869565217391,96.78260869565216,AMAZONAS
36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,11.0,967.2609358191884,26.74183248112596,86.12223956630707,11.0,14.0,46.83207299785636,27.661813618022993,85.33461570756103,30.448974843841935,27.59090909090909,84.68181818181819,37.234872369028736,27.59090909090909,84.68181818181819,AMAZONAS
37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,12.0,1772.6058176599622,26.410362264281353,87.3912085388186,12.0,13.0,36.136940669940905,31.55,72.83333333333333,44.276430542867345,26.59375,90.375,40.88263893392889,29.071875,81.60416666666666,AMAZONAS
38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,785.72541324802,26.019347719835096,88.90794126397212,1.0,24.0,29.25916236747752,27.573913043478264,82.0,31.909130018170494,26.43,87.45,31.69596961754015,27.00195652173913,84.725,AMAZONAS
39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2.0,785.72541324802,26.35915164463955,88.14306008305826,2.0,23.0,29.25916236747752,26.55,88.16666666666667,31.909130018170494,24.995652173913044,94.69565217391305,31.69596961754015,25.77282608695652,91.43115942028986,AMAZONAS
