Departamento,year,month,agg_ValorObservado
BOGOTA,2005,4,0.0
BOGOTA,2005,5,0.0
BOGOTA,2005,6,0.0
BOGOTA,2005,7,0.0
BOGOTA,2005,8,20.600000000000005
BOGOTA,2005,9,13.199999999999996
BOGOTA,2005,10,39.30000000000001
BOGOTA,2005,11,38.00000000000003
BOGOTA,2005,12,65.00000000000001
BOGOTA,2006,1,56.60000000000001
BOGOTA,2006,2,6.000000000000002
BOGOTA,2006,3,94.59999999999995
BOGOTA,2006,4,169.1
BOGOTA,2006,5,116.39999999999999
BOGOTA,2006,6,127.80000000000001
BOGOTA,2006,7,19.6
BOGOTA,2006,8,13.999999999999995
BOGOTA,2006,9,14.6
BOGOTA,2006,10,81.90000000000002
BOGOTA,2006,11,801.2000000000002
BOGOTA,2006,12,14.799999999999997
BOGOTA,2007,1,7.699999999999998
BOGOTA,2007,2,7.899999999999996
BOGOTA,2007,3,15.899999999999986
BOGOTA,2007,4,39.69999999999998
BOGOTA,2007,5,106.59999999999997
BOGOTA,2007,6,150.70000000000002
BOGOTA,2007,7,77.50000000000001
BOGOTA,2007,8,163.5
BOGOTA,2007,9,45.50000000000002
BOGOTA,2007,10,557.6
BOGOTA,2007,11,230.70000000000005
BOGOTA,2007,12,297.6
BOGOTA,2008,1,145.19999999999993
BOGOTA,2008,2,536.1999999999998
BOGOTA,2008,3,661.2
BOGOTA,2008,4,749.0999999999998
BOGOTA,2008,5,1742.9999999999998
BOGOTA,2008,6,1048.2999999999997
BOGOTA,2008,7,862.1999999999997
BOGOTA,2008,8,4703.699999999999
BOGOTA,2008,9,520.3
