Version,Variable,Month,Departamento,n,rho,p_raw,q_FDR,sig_FDR
sec,TEMP,10,SANTANDER,20,0.14285714285714285,0.5479501508336087,0.7592948531193325,False
sec,TEMP,10,SUCRE,20,0.41353383458646614,0.06992073829262123,0.2048975936025432,False
sec,TEMP,10,TOLIMA,20,0.524812030075188,0.017508741658873835,0.10275771628716367,False
sec,TEMP,10,VALLE DEL CAUCA,23,0.5879446640316206,0.0031729106115477657,0.05235302509053814,False
sec,TEMP,10,VAUPES,5,0.6668859288553501,0.21889398131323165,0.4514688364585403,False
sec,TEMP,10,VICHADA,4,-0.39999999999999997,0.6,0.792,False
sec,TEMP,11,AMAZONAS,16,0.18529411764705883,0.4920570502059438,0.7380855753089157,False
sec,TEMP,11,ANTIOQUIA,21,-0.006493506493506493,0.9777139815073874,0.9849400483404019,False
sec,TEMP,11,ARAUCA,10,0.5030303030303029,0.13833369839449197,0.2842521840425767,False
sec,TEMP,11,ATLANTICO,18,-0.017543859649122806,0.9449151835129637,0.9849400483404019,False
sec,TEMP,11,BOGOTA,21,0.45714285714285713,0.037208372406870284,0.11162511722061086,False
sec,TEMP,11,BOLIVAR,19,0.12549364964134016,0.6087144252340335,0.8035030413089242,False
sec,TEMP,11,BOYACA,21,0.4701298701298702,0.031507962850302,0.10788932014653925,False
sec,TEMP,11,CALDAS,19,0.5614035087719299,0.01238047681616205,0.05836510499047824,False
sec,TEMP,11,CAQUETA,20,-0.02706766917293233,0.9098116651774512,0.9849400483404019,False
sec,TEMP,11,CASANARE,18,0.5046439628482973,0.03269373337773917,0.10788932014653925,False
sec,TEMP,11,CAUCA,20,-0.004511278195488721,0.9849400483404018,0.9849400483404019,False
sec,TEMP,11,CESAR,20,0.17293233082706763,0.4659400851924169,0.7321915624452265,False
sec,TEMP,11,CHOCO,20,0.42556390977443603,0.06138492007540436,0.1471010032596,False
sec,TEMP,11,CORDOBA,20,0.4240601503759398,0.06240648623134545,0.1471010032596,False
sec,TEMP,11,CUNDINAMARCA,21,0.212987012987013,0.353946406990143,0.6147490226670905,False
sec,TEMP,11,GUAINIA,19,-0.08771929824561404,0.7210236536238765,0.9151454065226126,False
sec,TEMP,11,GUAVIARE,10,0.0303030303030303,0.9337729580941466,0.9849400483404019,False
sec,TEMP,11,HUILA,20,0.5233082706766917,0.017893477980418213,0.07381059666922513,False
sec,TEMP,11,LA GUAJIRA,20,0.04210526315789473,0.8600949015145793,0.9849400483404019,False
sec,TEMP,11,MAGDALENA,20,0.5488721804511278,0.012202217962291394,0.05836510499047824,False
sec,TEMP,11,META,20,0.05263157894736842,0.825581450455932,0.9849400483404019,False
sec,TEMP,11,NARINO,20,0.5503759398496241,0.011919637001913331,0.05836510499047824,False
sec,TEMP,11,NORTE DE SANTANDER,19,0.3333333333333333,0.16313885284404722,0.2990878968807532,False
sec,TEMP,11,PUTUMAYO,18,0.21362229102167182,0.3946884572555506,0.6512359544716585,False
sec,TEMP,11,QUINDIO,20,-0.15037593984962402,0.5268549482529812,0.7559223170586252,False
sec,TEMP,11,RISARALDA,24,0.7291045901715186,5.3097268020770755e-05,0.001752209844685435,True
sec,TEMP,11,SAN ANDRES PROVIDENCIA,13,0.5604395604395606,0.04634590589406461,0.12745124120867765,False
sec,TEMP,11,SANTANDER,20,0.33684210526315783,0.1464329432946607,0.2842521840425767,False
sec,TEMP,11,SUCRE,20,0.3533834586466165,0.12640665077932206,0.27809463171450854,False
sec,TEMP,11,TOLIMA,20,0.6406015037593984,0.002342270858482576,0.0386474691649625,True
sec,TEMP,11,VALLE DEL CAUCA,23,0.5266798418972332,0.009823828373353946,0.05836510499047824,False
sec,TEMP,11,VAUPES,6,0.9276336570439175,0.007665844187473165,0.05836510499047824,False
sec,TEMP,11,VICHADA,4,-0.39999999999999997,0.6,0.8035030413089242,False
sec,TEMP,12,AMAZONAS,16,-0.15,0.5792486306642535,0.734728893088652,False
sec,TEMP,12,ANTIOQUIA,21,-0.11168831168831168,0.6298112160877902,0.734728893088652,False
sec,TEMP,12,ARAUCA,10,0.35757575757575755,0.3103760917056799,0.5690228347937465,False
sec,TEMP,12,ATLANTICO,19,0.120228181824221,0.6239433963719395,0.734728893088652,False
sec,TEMP,12,BOGOTA,21,0.5077922077922078,0.018772861912339817,0.1239008886214428,False
sec,TEMP,12,BOLIVAR,19,0.16666666666666666,0.4952660907838653,0.734728893088652,False
sec,TEMP,12,BOYACA,21,0.42727272727272725,0.05337040521549704,0.1770827520141631,False
sec,TEMP,12,CALDAS,20,0.38496240601503756,0.09372546338767992,0.23791848398411058,False
sec,TEMP,12,CAQUETA,20,-0.4586466165413533,0.04195431160933542,0.1770827520141631,False
sec,TEMP,12,CASANARE,18,0.2953020527757656,0.23417313935468054,0.4761026484773911,False
sec,TEMP,12,CAUCA,20,-0.13834586466165413,0.5607873732874131,0.734728893088652,False
sec,TEMP,12,CESAR,20,-0.07368421052631578,0.757528699864343,0.7812014717351037,False
sec,TEMP,12,CHOCO,20,0.6360902255639098,0.0025711072764284873,0.028282180040713357,True
sec,TEMP,12,CORDOBA,20,0.27368421052631575,0.24296636906130623,0.4761026484773911,False
sec,TEMP,12,CUNDINAMARCA,21,0.13116883116883118,0.570889196068409,0.734728893088652,False
sec,TEMP,12,GUAINIA,17,-0.18627450980392157,0.4740951399440866,0.734728893088652,False
sec,TEMP,12,GUAVIARE,8,0.7784570702436183,0.022867333969736826,0.12577033683355254,False
sec,TEMP,12,HUILA,20,0.6466165413533834,0.0020638211543594184,0.028282180040713357,True
sec,TEMP,12,LA GUAJIRA,20,0.051127819548872175,0.8304946161837171,0.8304946161837171,False
sec,TEMP,12,MAGDALENA,20,0.41804511278195483,0.06662156350962728,0.18320929965147503,False
sec,TEMP,12,META,20,0.10225563909774435,0.66793535735332,0.734728893088652,False
sec,TEMP,12,NARINO,20,0.5593984962406015,0.010333258461010715,0.08524938230333841,False
sec,TEMP,12,NORTE DE SANTANDER,20,0.32631578947368417,0.16027455107910063,0.3777900132578801,False
sec,TEMP,12,PUTUMAYO,18,-0.1393188854489164,0.5813962095847576,0.734728893088652,False
sec,TEMP,12,QUINDIO,20,-0.07368421052631578,0.757528699864343,0.7812014717351037,False
sec,TEMP,12,RISARALDA,24,0.7483606537774891,2.60560251970685e-05,0.0008598488315032605,True
sec,TEMP,12,SAN ANDRES PROVIDENCIA,12,0.3636363636363637,0.2452650007307772,0.4761026484773911,False
sec,TEMP,12,SANTANDER,20,0.10676691729323308,0.6541415450094847,0.734728893088652,False
sec,TEMP,12,SUCRE,20,0.45563909774436084,0.043493409805465975,0.1770827520141631,False
sec,TEMP,12,TOLIMA,20,0.437593984962406,0.05366144000429185,0.1770827520141631,False
sec,TEMP,12,VALLE DEL CAUCA,23,0.39673520692064856,0.06088453830522071,0.18265361491566212,False
sec,TEMP,12,VAUPES,6,0.46381682852195877,0.3541642984362303,0.6151274657050316,False
sec,TEMP,12,VICHADA,3,-0.5,0.6666666666666667,0.734728893088652,False
sec,HUMI,1,AMAZONAS,16,0.7176470588235294,0.0017475350604702381,0.008377650728877051,True
sec,HUMI,1,ANTIOQUIA,21,0.6623376623376622,0.0010706809556016235,0.007066494306970715,True
sec,HUMI,1,ARAUCA,10,0.10303030303030303,0.7769984634438898,0.8841706652982194,False
sec,HUMI,1,ATLANTICO,19,0.7894736842105263,5.83869193095435e-05,0.0009633841686074678,True
sec,HUMI,1,BOGOTA,21,0.48197469251966824,0.026930387712065046,0.07405856620817887,False
sec,HUMI,1,BOLIVAR,19,0.6561403508771929,0.0022822886812038433,0.009414440809965853,True
sec,HUMI,1,BOYACA,22,0.4500282326369283,0.035592322115366636,0.08389618784336421,False
sec,HUMI,1,CALDAS,19,0.6017543859649123,0.006414666234372084,0.023520442859364308,True
sec,HUMI,1,CAQUETA,20,0.7609022556390977,9.796553338830226e-05,0.001072179744992901,True
sec,HUMI,1,CASANARE,20,0.78796992481203,3.699406473493858e-05,0.0009633841686074678,True
sec,HUMI,1,CAUCA,21,0.7389610389610389,0.00012996118121126073,0.001072179744992901,True
sec,HUMI,1,CESAR,21,0.4676843377549341,0.0325251178034502,0.08256376057798898,False
sec,HUMI,1,CHOCO,21,0.34964487146827367,0.1202625560269653,0.1889840166138026,False
sec,HUMI,1,CORDOBA,21,-0.005524862170220242,0.9810377887963873,0.9914087370353041,False
sec,HUMI,1,CUNDINAMARCA,22,0.21244717149306866,0.3425208349318183,0.4914429370760871,False
sec,HUMI,1,GUAINIA,17,0.5724833004852564,0.016320718157479097,0.0489621544724373,True
sec,HUMI,1,GUAVIARE,6,0.6,0.20799999999999982,0.3119999999999998,False
sec,HUMI,1,HUILA,20,0.431638693631352,0.05738631217288232,0.11835926885656979,False
sec,HUMI,1,LA GUAJIRA,20,0.3602858472163878,0.11865561156514726,0.1889840166138026,False
sec,HUMI,1,MAGDALENA,20,0.6535671862541695,0.0017770774273375564,0.008377650728877051,True
sec,HUMI,1,META,19,0.002650227349566413,0.991408737035304,0.9914087370353041,False
sec,HUMI,1,NARINO,20,-0.12561591957740223,0.5977093735803551,0.7305336788204341,False
sec,HUMI,1,NORTE DE SANTANDER,20,0.15656756848446526,0.5097732025762403,0.6470198340390743,False
sec,HUMI,1,PUTUMAYO,18,0.00831187785102015,0.9738875426024712,0.9914087370353041,False
sec,HUMI,1,QUINDIO,20,0.3663688203778321,0.11211214103028833,0.1889840166138026,False
sec,HUMI,1,RISARALDA,25,-0.514724839877137,0.00847016205204368,0.027951534771744148,True
sec,HUMI,1,SAN ANDRES PROVIDENCIA,13,0.5123966942148761,0.0733999691334105,0.13456661007791926,False
sec,HUMI,1,SANTANDER,20,-0.2136945676424106,0.36565133500302016,0.5027705856291528,False
sec,HUMI,1,SUCRE,21,-0.00845805124485923,0.9709739874043406,0.9914087370353041,False
sec,HUMI,1,TOLIMA,20,0.41597694847359545,0.06811919183140344,0.1322313723786067,False
sec,HUMI,1,VALLE DEL CAUCA,23,-0.415677876035466,0.04853433851198679,0.10677554472637094,False
sec,HUMI,1,VAUPES,6,0.34786262139146906,0.4992532181146331,0.6470198340390743,False
sec,HUMI,1,VICHADA,3,-0.5,0.6666666666666667,0.7857142857142858,False
sec,HUMI,2,AMAZONAS,17,0.3921568627450981,0.11949978461381598,0.3033456070966098,False
sec,HUMI,2,ANTIOQUIA,21,0.49350649350649345,0.02299628542974777,0.08405164993607206,False
sec,HUMI,2,ARAUCA,10,-0.2121212121212121,0.5563057751029299,0.8468960074052265,False
sec,HUMI,2,ATLANTICO,19,0.8714349237332223,1.1861441809752595e-06,1.9571378986091783e-05,True
sec,HUMI,2,BOGOTA,21,0.12467532467532469,0.590260853646067,0.8468960074052265,False
sec,HUMI,2,BOLIVAR,20,0.6731935345227856,0.001141126557661156,0.009414294100704539,True
sec,HUMI,2,BOYACA,22,0.4680971202710334,0.028017216645357352,0.08405164993607206,False
sec,HUMI,2,CALDAS,19,0.16315789473684209,0.504515720888777,0.8324509394664821,False
sec,HUMI,2,CAQUETA,20,0.5308270676691729,0.016035444376776162,0.06614620805420167,False
sec,HUMI,2,CASANARE,19,0.687719298245614,0.0011372285554647073,0.009414294100704539,True
sec,HUMI,2,CAUCA,20,0.6300751879699248,0.002904950813404307,0.015977229473723688,True
sec,HUMI,2,CESAR,21,0.6478233986153104,0.0014964051910702808,0.009876274261063854,True
sec,HUMI,2,CHOCO,20,0.22667443753540006,0.33653463768966585,0.6941026902349359,False
sec,HUMI,2,CORDOBA,21,0.1948051948051948,0.39744295350722536,0.7715069097493198,False
sec,HUMI,2,CUNDINAMARCA,22,0.05920703643860085,0.7935337099194655,0.941232870307827,False
sec,HUMI,2,GUAINIA,16,0.08259622956817836,0.7610482348097771,0.941232870307827,False
sec,HUMI,2,GUAVIARE,5,0.0,1.0,1.0,False
sec,HUMI,2,HUILA,20,0.17162214237720236,0.4693772698014994,0.8152342054447095,False
sec,HUMI,2,LA GUAJIRA,20,0.18236670567139512,0.44157150226690056,0.8095477541559843,False
sec,HUMI,2,MAGDALENA,20,-0.024160268702942626,0.9194670542775274,0.9787875093922065,False
sec,HUMI,2,META,19,0.094821051155807,0.6994020561884184,0.941232870307827,False
sec,HUMI,2,NARINO,20,0.055325738075309196,0.8167946499258014,0.941232870307827,False
sec,HUMI,2,NORTE DE SANTANDER,20,0.27063795676572383,0.2484609300148512,0.5466140460326726,False
sec,HUMI,2,PUTUMAYO,19,0.3308407315412699,0.1665026448809381,0.39247052007649696,False
sec,HUMI,2,QUINDIO,20,0.05131069827213703,0.8298967774296132,0.941232870307827,False
sec,HUMI,2,RISARALDA,25,-0.398923196791615,0.048224888814033466,0.13261844423859204,False
sec,HUMI,2,SAN ANDRES PROVIDENCIA,13,0.01100413695761459,0.9715385747062459,1.0,False
sec,HUMI,2,SANTANDER,21,-0.5959611281717236,0.004358304353762013,0.020546291953449487,True
sec,HUMI,2,SUCRE,21,0.13076476820750327,0.5720864520173043,0.8468960074052265,False
sec,HUMI,2,TOLIMA,21,0.042262714537086826,0.8556662457343882,0.941232870307827,False
sec,HUMI,2,VALLE DEL CAUCA,23,-0.45849060758983917,0.027781028684801434,0.08405164993607206,False
sec,HUMI,2,VAUPES,6,-0.11764705882352942,0.8243435782617545,0.941232870307827,False
sec,HUMI,2,VICHADA,4,-1.0,0.0,0.0,True
sec,HUMI,3,AMAZONAS,16,0.40294117647058825,0.121745762952543,0.2511006360896199,False
sec,HUMI,3,ANTIOQUIA,21,0.5142857142857142,0.01707135314181649,0.11267093073598884,False
sec,HUMI,3,ARAUCA,10,0.5515151515151515,0.09840117666963498,0.23194563072128244,False
sec,HUMI,3,ATLANTICO,19,0.7117157332806074,0.0006317193537538661,0.01248051482426054,True
sec,HUMI,3,BOGOTA,21,-0.18441558441558442,0.4235662143050207,0.5911922779375739,False
sec,HUMI,3,BOLIVAR,20,0.6902255639097743,0.0007563948378339721,0.01248051482426054,True
sec,HUMI,3,BOYACA,23,0.009881422924901188,0.9643083438096369,0.9643083438096369,False
sec,HUMI,3,CALDAS,19,0.4807017543859649,0.037218020763320044,0.17624863206577984,False
sec,HUMI,3,CAQUETA,20,0.4195488721804511,0.065548285182185,0.196644855546555,False
sec,HUMI,3,CASANARE,20,0.42556390977443603,0.06138492007540436,0.196644855546555,False
sec,HUMI,3,CAUCA,20,0.38345864661654133,0.09512441358281763,0.23194563072128244,False
sec,HUMI,3,CESAR,21,0.5670672595278577,0.0073464146174092556,0.06764690380973634,False
sec,HUMI,3,CHOCO,20,0.4489105787601749,0.04709423389366486,0.19426371481136753,False
sec,HUMI,3,CORDOBA,21,0.25674370343788383,0.26123987167724166,0.45373240870257764,False
sec,HUMI,3,CUNDINAMARCA,22,0.12669691364386104,0.5742214619659571,0.7213508168810093,False
sec,HUMI,3,GUAINIA,15,0.04843098022505682,0.8639101581919328,0.9304891348198949,False
sec,HUMI,3,GUAVIARE,5,0.8999999999999998,0.03738607346849875,0.17624863206577984,False
sec,HUMI,3,HUILA,21,0.06115815197217527,0.7922833372519944,0.9015637975626143,False
sec,HUMI,3,LA GUAJIRA,20,-0.029334338291104642,0.9022924943708072,0.9304891348198949,False
sec,HUMI,3,MAGDALENA,20,0.2889492321250446,0.21661445828713907,0.4204868896162111,False
sec,HUMI,3,META,19,0.15989705009050692,0.5131852819969538,0.677404572235979,False
sec,HUMI,3,NARINO,20,-0.18695828010457044,0.4299580203182356,0.5911922779375739,False
sec,HUMI,3,NORTE DE SANTANDER,20,-0.2738598758813254,0.24265191944709064,0.4448618523196662,False
sec,HUMI,3,PUTUMAYO,19,0.24358995006573705,0.31492388689278855,0.5196244133731012,False
sec,HUMI,3,QUINDIO,20,-0.03653849808838024,0.8784503667952888,0.9304891348198949,False
sec,HUMI,3,RISARALDA,25,-0.5165597780832203,0.008199624704210465,0.06764690380973634,False
sec,HUMI,3,SAN ANDRES PROVIDENCIA,13,0.5419537451625185,0.05572229487253864,0.196644855546555,False
sec,HUMI,3,SANTANDER,21,0.11791593500327742,0.6107152321969753,0.7213508168810093,False
sec,HUMI,3,SUCRE,21,-0.38653714508380904,0.08347216492683006,0.22954845354878264,False
sec,HUMI,3,TOLIMA,21,0.18193636069437,0.4299331661025466,0.5911922779375739,False
sec,HUMI,3,VALLE DEL CAUCA,23,-0.33667347116644547,0.11621792168297101,0.2511006360896199,False
sec,HUMI,3,VAUPES,6,-0.26482044885142486,0.6120552385657049,0.7213508168810093,False
sec,HUMI,3,VICHADA,3,0.8660254037844387,0.3333333333333332,0.5238095238095236,False
sec,HUMI,4,AMAZONAS,16,0.6941176470588235,0.002853705903456908,0.06354301687886045,False
sec,HUMI,4,ANTIOQUIA,20,0.33684210526315783,0.1464329432946607,0.4392988298839821,False
sec,HUMI,4,ARAUCA,9,-0.7333333333333334,0.02455415007146968,0.18880175013551972,False
sec,HUMI,4,ATLANTICO,18,0.4447884416924664,0.0643852241036506,0.30353034220292424,False
sec,HUMI,4,BOGOTA,20,0.27669172932330827,0.23761884061099173,0.6031862877048252,False
sec,HUMI,4,BOLIVAR,19,0.0912280701754386,0.7103145534384594,0.8371564379810413,False
sec,HUMI,4,BOYACA,22,0.0852625635234331,0.7059795704811164,0.8371564379810413,False
sec,HUMI,4,CALDAS,18,0.40763673890608876,0.09312305169960118,0.3841325882608549,False
sec,HUMI,4,CAQUETA,19,0.5263157894736842,0.02061890542544584,0.18880175013551972,False
sec,HUMI,4,CASANARE,19,0.5017543859649122,0.028606325778109048,0.18880175013551972,False
sec,HUMI,4,CAUCA,19,0.27017543859649124,0.26327626992868586,0.6118299381830421,False
sec,HUMI,4,CESAR,20,0.4625799499751117,0.040005328859921106,0.22002930872956608,False
sec,HUMI,4,CHOCO,19,0.0712717854023238,0.7718588584512575,0.8435845450755138,False
sec,HUMI,4,CORDOBA,20,-0.05494922584275721,0.8180213770429225,0.8435845450755138,False
sec,HUMI,4,CUNDINAMARCA,21,-0.13774033235093514,0.5515733303589403,0.758413329243543,False
sec,HUMI,4,GUAINIA,14,0.03778010995531358,0.8979709395848123,0.8979709395848123,False
sec,HUMI,4,GUAVIARE,4,-0.19999999999999998,0.8,0.8435845450755138,False
sec,HUMI,4,HUILA,20,-0.2370203831245047,0.3143349771386964,0.6118299381830421,False
sec,HUMI,4,LA GUAJIRA,19,0.1248354663340589,0.6106098055769232,0.8060049433615387,False
sec,HUMI,4,MAGDALENA,20,0.20655933190475856,0.38224935368452084,0.6207760814137108,False
sec,HUMI,4,META,19,-0.20705046722691853,0.39503932453599777,0.6207760814137108,False
sec,HUMI,4,NARINO,19,-0.34945808099334125,0.1424996672188911,0.4392988298839821,False
sec,HUMI,4,NORTE DE SANTANDER,19,0.3311377489779151,0.16609935175195487,0.45677321731787585,False
sec,HUMI,4,PUTUMAYO,18,-0.21369717457841036,0.39451880592367106,0.6207760814137108,False
sec,HUMI,4,QUINDIO,19,-0.06841844060899396,0.780775576349272,0.8435845450755138,False
sec,HUMI,4,RISARALDA,24,-0.3318778503244605,0.11311345307687364,0.41474932794853664,False
sec,HUMI,4,SAN ANDRES PROVIDENCIA,12,-0.3058001207686486,0.33372542082711387,0.6118299381830421,False
sec,HUMI,4,SANTANDER,20,-0.1115300514023408,0.6396939710004057,0.8119192708851303,False
sec,HUMI,4,SUCRE,20,-0.15575625176753166,0.5119963081868837,0.7550184951877721,False
sec,HUMI,4,TOLIMA,20,0.15060258043015337,0.5262250117975381,0.7550184951877721,False
sec,HUMI,4,VALLE DEL CAUCA,22,-0.5899728327086794,0.0038510919320521486,0.06354301687886045,False
sec,HUMI,4,VAUPES,6,-0.4928053803045812,0.3206325828658273,0.6118299381830421,False
sec,HUMI,4,VICHADA,3,-0.8660254037844387,0.3333333333333332,0.6118299381830421,False
sec,HUMI,5,AMAZONAS,17,0.34558823529411764,0.17425156925856997,0.7187877231916011,False
sec,HUMI,5,ANTIOQUIA,20,0.3443609022556391,0.13707258150434384,0.6461993128061925,False
sec,HUMI,5,ARAUCA,9,0.3,0.4328453267094823,0.8402291636125244,False
sec,HUMI,5,ATLANTICO,17,0.4058860358237855,0.1059822960060528,0.6461993128061925,False
sec,HUMI,5,BOGOTA,20,0.47067669172932325,0.03621455166600094,0.5975401024890155,False
sec,HUMI,5,BOLIVAR,19,-0.023694605177036258,0.9232953569623656,0.989912396489255,False
sec,HUMI,5,BOYACA,22,-0.38565782044042923,0.07629273219603608,0.6294150406172977,False
sec,HUMI,5,CALDAS,19,0.06140350877192983,0.8028068323384662,0.989912396489255,False
sec,HUMI,5,CAQUETA,19,0.5157894736842105,0.023791808770112645,0.5975401024890155,False
sec,HUMI,5,CASANARE,19,0.4431768746075299,0.05737986258575148,0.6294150406172977,False
sec,HUMI,5,CAUCA,18,0.2982456140350877,0.229322411766133,0.7690891414174608,False
sec,HUMI,5,CESAR,20,-0.03915667091183988,0.8698093762955916,0.989912396489255,False
sec,HUMI,5,CHOCO,19,-0.22747784750445046,0.3489657103284798,0.7690891414174608,False
sec,HUMI,5,CORDOBA,20,0.006772010946414421,0.9773946060762593,0.989912396489255,False
sec,HUMI,5,CUNDINAMARCA,21,-0.07552097737830366,0.7449131712771839,0.989912396489255,False
sec,HUMI,5,GUAINIA,15,0.0035746216239853886,0.9899123964892551,0.989912396489255,False
sec,HUMI,5,GUAVIARE,5,-0.6,0.28475697986529375,0.7690891414174608,False
sec,HUMI,5,HUILA,20,0.12057302854307114,0.6126089538391404,0.962671213175792,False
sec,HUMI,5,LA GUAJIRA,20,-0.1596385994765835,0.5014002422064745,0.8708530522533505,False
sec,HUMI,5,MAGDALENA,20,-0.005305207760646087,0.9822900498351327,0.989912396489255,False
sec,HUMI,5,META,18,-0.3737078062930348,0.126597860859608,0.6461993128061925,False
sec,HUMI,5,NARINO,20,-0.06756363022246015,0.7771603797757007,0.989912396489255,False
sec,HUMI,5,NORTE DE SANTANDER,19,0.21704778686740292,0.3720884470032836,0.7690891414174608,False
sec,HUMI,5,PUTUMAYO,17,0.04888327402889921,0.8522023273208138,0.989912396489255,False
sec,HUMI,5,QUINDIO,20,-0.21055998362890974,0.37289170492967794,0.7690891414174608,False
sec,HUMI,5,RISARALDA,24,-0.058283154329485325,0.7867639169734734,0.989912396489255,False
sec,HUMI,5,SAN ANDRES PROVIDENCIA,13,-0.11294808698670127,0.7133315647344711,0.989912396489255,False
sec,HUMI,5,SANTANDER,20,-0.16472359194235686,0.487684327726293,0.8708530522533505,False
sec,HUMI,5,SUCRE,20,0.25387450041433557,0.28010837556538076,0.7690891414174608,False
sec,HUMI,5,TOLIMA,20,0.13112298238379497,0.5816128964930836,0.9596612792135879,False
sec,HUMI,5,VALLE DEL CAUCA,22,-0.25887404582505896,0.2447019682824387,0.7690891414174608,False
sec,HUMI,5,VAUPES,6,-0.028571428571428574,0.9571545189504373,0.989912396489255,False
sec,HUMI,5,VICHADA,3,-0.8660254037844387,0.3333333333333332,0.7690891414174608,False
sec,HUMI,6,AMAZONAS,17,0.23789090921394077,0.3578678750914639,0.71125872406877,False
sec,HUMI,6,ANTIOQUIA,20,0.3413533834586466,0.1407646971603081,0.5161372229211296,False
sec,HUMI,6,ARAUCA,9,0.21666666666666667,0.5755148957119259,0.71125872406877,False
sec,HUMI,6,ATLANTICO,18,-0.01652892561983471,0.9480977221247233,1.0,False
sec,HUMI,6,BOGOTA,20,0.12481203007518797,0.6000744184144979,0.71125872406877,False
sec,HUMI,6,BOLIVAR,19,0.15114258842588382,0.5368035450388517,0.71125872406877,False
sec,HUMI,6,BOYACA,22,-0.46019198193111244,0.031155633253642293,0.3450642650518927,False
sec,HUMI,6,CALDAS,19,0.2719298245614035,0.26006738252691075,0.71125872406877,False
sec,HUMI,6,CAQUETA,19,0.14035087719298248,0.5665827574598226,0.71125872406877,False
sec,HUMI,6,CASANARE,19,0.18604652953821058,0.4457030980928043,0.71125872406877,False
sec,HUMI,6,CAUCA,18,0.07120743034055728,0.7788829476841138,0.886315078399164,False
sec,HUMI,6,CESAR,20,0.2133182844243792,0.3665162241454941,0.71125872406877,False
sec,HUMI,6,CHOCO,19,-0.03173241344620041,0.8973894291052557,0.9871283720157813,False
sec,HUMI,6,CORDOBA,20,0.009025950243416814,0.9698736769157733,1.0,False
sec,HUMI,6,CUNDINAMARCA,21,0.23357233822342024,0.308200499339038,0.71125872406877,False
sec,HUMI,6,GUAINIA,19,-0.18799612196811297,0.44086407902597113,0.71125872406877,False
sec,HUMI,6,GUAVIARE,4,-0.39999999999999997,0.6,0.71125872406877,False
sec,HUMI,6,HUILA,20,-0.18983084510094198,0.4227757618024065,0.71125872406877,False
sec,HUMI,6,LA GUAJIRA,19,0.35454149968602394,0.13638908796178612,0.5161372229211296,False
sec,HUMI,6,MAGDALENA,20,-0.14549617174313284,0.5405026952274264,0.71125872406877,False
sec,HUMI,6,META,19,-0.4349394663576607,0.0627389572821623,0.3450642650518927,False
sec,HUMI,6,NARINO,20,-0.380103634027372,0.09830054946321973,0.46341687604089304,False
sec,HUMI,6,NORTE DE SANTANDER,19,0.43818949543650926,0.06058148041630659,0.3450642650518927,False
sec,HUMI,6,PUTUMAYO,17,0.13572181712207526,0.6034922507250169,0.71125872406877,False
sec,HUMI,6,QUINDIO,20,0.22711055161873858,0.33558070259029504,0.71125872406877,False
sec,HUMI,6,RISARALDA,24,-0.3983412577857305,0.05386185841256996,0.3450642650518927,False
sec,HUMI,6,SAN ANDRES PROVIDENCIA,12,-0.18563951410966179,0.5635041357745856,0.71125872406877,False
sec,HUMI,6,SANTANDER,20,-0.4608438961162694,0.04085671431829468,0.3450642650518927,False
sec,HUMI,6,SUCRE,20,0.2091767631340457,0.37611232359699387,0.71125872406877,False
sec,HUMI,6,TOLIMA,20,0.29766466421570686,0.20244662089973503,0.6680738489691256,False
sec,HUMI,6,VALLE DEL CAUCA,22,-0.4585316830571217,0.03184881291825704,0.3450642650518927,False
sec,HUMI,6,VAUPES,6,0.5373732906238788,0.27152872099918024,0.71125872406877,False
sec,HUMI,6,VICHADA,3,0.0,1.0,1.0,False
sec,HUMI,7,AMAZONAS,17,0.31637038441853976,0.21602990953723636,0.5476771001680295,False
sec,HUMI,7,ANTIOQUIA,20,0.3789473684210526,0.09941288322147498,0.4671887345333326,False
sec,HUMI,7,ARAUCA,9,0.11666666666666665,0.7650079429261462,0.8835073130220688,False
sec,HUMI,7,ATLANTICO,18,0.06518373085722064,0.7972019567656649,0.8835073130220688,False
sec,HUMI,7,BOGOTA,19,0.4,0.08971874672115318,0.4671887345333326,False
sec,HUMI,7,BOLIVAR,19,-0.09565599867766487,0.6968741462009181,0.8835073130220688,False
sec,HUMI,7,BOYACA,21,-0.21688311688311687,0.345000326982445,0.629952993701339,False
sec,HUMI,7,CALDAS,20,0.2796992481203007,0.23234786067734586,0.5476771001680295,False
sec,HUMI,7,CAQUETA,20,0.23759398496240602,0.3131305637442674,0.629952993701339,False
sec,HUMI,7,CASANARE,19,0.2220272262885249,0.36094387145235796,0.629952993701339,False
sec,HUMI,7,CAUCA,18,0.2280701754385965,0.3627002084947103,0.629952993701339,False
sec,HUMI,7,CESAR,20,0.36528561970039247,0.11325787503838367,0.4671887345333326,False
sec,HUMI,7,CHOCO,20,0.00453521087375234,0.9848601628777358,0.9848601628777358,False
sec,HUMI,7,CORDOBA,20,-0.42255639097744363,0.06344083999820868,0.4671887345333326,False
sec,HUMI,7,CUNDINAMARCA,21,-0.06963888163661316,0.7642163867565498,0.8835073130220688,False
sec,HUMI,7,GUAINIA,19,-0.06656786878755254,0.7865727328971595,0.8835073130220688,False
sec,HUMI,7,GUAVIARE,5,-0.7181848464596079,0.1717953049079889,0.4981743915039645,False
sec,HUMI,7,HUILA,20,0.40572099629104297,0.0759219539484396,0.4671887345333326,False
sec,HUMI,7,LA GUAJIRA,20,0.21519945896383602,0.3622039888449964,0.629952993701339,False
