,Departamento,Year,Month/Day,Rain_day,Rain_month,Temp_day,Temp_month,Humi_day,Humi_month
331,ANTIOQUIA,2006,11,1.4000000000000004,107.10000000000001,19.37919463087248,18.943682029485686,76.55454545454545,86.42397601512522
332,ARAUCA,2006,11,0.0,0.0,,,,
333,ATLANTICO,2006,11,0.0,0.0,,28.561890952462782,,80.59554361500933
334,BOGOTA,2006,11,0.1,801.1999999999998,13.94761904761905,14.021347334263048,,
335,BOLIVAR,2006,11,0.0,0.0,,27.00120581748251,,84.13652130527606
336,BOYACA,2006,11,0.1,245.30000000000007,16.95151515151515,15.066948283232712,79.77631578947368,82.31000073734612
337,CALDAS,2006,11,0.0,0.0,16.91627906976744,12.309110465212553,83.69767441860465,85.14230580486927
338,CAQUETA,2006,11,0.0,0.0,26.725000000000005,24.52392598196117,77.25,89.09371174548012
339,CASANARE,2006,11,0.0,0.0,25.58571428571428,26.5337924057096,73.85714285714286,83.75345782729221
340,CAUCA,2006,11,0.8,139.89999999999998,19.35760869565218,20.25439688100023,91.93478260869566,76.632990425709
341,CESAR,2006,11,0.0,8.7,27.555102040816323,24.60618312868878,67.75,77.406676410796
342,CHOCO,2006,11,0.0,638.4,24.772727272727277,25.338526742581095,,
343,CORDOBA,2006,11,0.0,63.4,27.43820224719101,27.154543668168944,,
344,CUNDINAMARCA,2006,11,36.8,1985.9,16.21712962962963,16.212441490319993,,
345,GUAINIA,2006,11,0.0,0.0,26.31,26.17247674495296,,
346,GUAVIARE,2006,11,0.0,0.0,8.0,,,
347,HUILA,2006,11,22.7,2655.5,21.3,20.282899385156266,,
348,LA GUAJIRA,2006,11,0.0,0.0,26.65652173913043,28.84783217375895,,
349,MAGDALENA,2006,11,0.0,190.1,,21.220093453985783,,
350,META,2006,11,0.0,0.0,26.0,26.293462586724065,,
351,NARINO,2006,11,0.0,0.0,14.477922077922084,13.32341822038447,,
352,NORTE DE SANTANDER,2006,11,0.0,112.39999999999998,24.65909090909091,25.617830617330107,,
353,PUTUMAYO,2006,11,0.0,0.0,,25.949453071083507,,
354,QUINDIO,2006,11,0.0,0.0,18.26511627906977,17.823680357883255,,
355,RISARALDA,2006,11,0.0,0.0,17.91351351351351,15.66320739931547,,
356,SAN ANDRES PROVIDENCIA,2006,11,0.0,0.0,,,,
357,SANTANDER,2006,11,0.8,400.90000000000003,16.24230769230769,16.92890895641057,,
358,SUCRE,2006,11,0.0,46.699999999999996,25.04583333333333,23.45213993424399,,
359,TOLIMA,2006,11,0.4,775.5999999999999,23.94025974025974,22.456245462962247,,
360,VALLE DEL CAUCA,2006,11,0.0,0.0,21.06827586206896,22.676131815288162,,
361,VAUPES,2006,11,0.0,0.0,,,,
362,VICHADA,2006,11,0.0,0.0,,,,
363,AMAZONAS,2006,12,0.0,0.0,,,,
364,ANTIOQUIA,2006,12,0.1,155.60000000000005,19.60933333333334,19.442057660176115,74.2648401826484,84.44816988369537
365,ARAUCA,2006,12,0.0,0.0,,,,
366,ATLANTICO,2006,12,0.0,0.0,,28.261255622188905,,77.99992503748126
367,BOGOTA,2006,12,0.0,14.8,14.5,14.383028996865205,,
368,BOLIVAR,2006,12,0.0,0.0,,27.93006442395685,,77.54056486367207
369,BOYACA,2006,12,11.0,151.89999999999998,17.43333333333333,14.167367717246698,77.35928143712574,77.66753219777988
370,CALDAS,2006,12,0.0,0.0,17.291666666666664,16.40142448625666,76.95833333333333,83.78762365972464
371,CAQUETA,2006,12,0.0,0.0,26.570833333333336,24.824146385045115,81.41666666666667,88.61329934074834
372,CASANARE,2006,12,0.0,0.0,26.179166666666664,26.73880367633366,71.83333333333333,77.92453213328402
373,CAUCA,2006,12,25.4,169.20000000000002,19.870909090909088,20.606350604430176,90.01739130434783,80.34519039473078
374,CESAR,2006,12,0.0,30.8,27.993749999999995,25.457385584965365,66.72340425531915,71.88718887958561
375,CHOCO,2006,12,0.0,491.1,25.4875,,,
376,CORDOBA,2006,12,0.0,12.7,27.872826086956525,27.6890493881267,,
377,CUNDINAMARCA,2006,12,23.60000000000001,1365.8000000000002,15.9253112033195,15.401353547274075,,
378,GUAINIA,2006,12,0.0,0.0,27.921739130434784,27.241537671998547,,
379,GUAVIARE,2006,12,0.0,0.0,8.8,,,
380,HUILA,2006,12,20.5,7725.3,20.293859649122812,21.226600775918076,,
381,LA GUAJIRA,2006,12,0.0,2.1,26.99375,28.18135469773215,,
382,MAGDALENA,2006,12,0.0,14.9,,22.52664314487778,,
383,META,2006,12,0.0,0.0,27.69583333333333,26.944628197265004,,
384,NARINO,2006,12,0.0,0.0,15.827976190476193,13.762142901001734,,
385,NORTE DE SANTANDER,2006,12,0.0,104.0,25.39583333333334,20.39557096993824,,
386,PUTUMAYO,2006,12,0.0,0.0,,25.710847505668934,,
387,QUINDIO,2006,12,0.0,0.0,18.541304347826088,18.626129424465258,,
388,RISARALDA,2006,12,0.0,0.0,18.25581395348837,17.893064627353407,,
389,SAN ANDRES PROVIDENCIA,2006,12,0.0,0.0,,,,
390,SANTANDER,2006,12,18.5,47.80000000000001,16.640287769784173,18.302542607516394,,
391,SUCRE,2006,12,0.0,2.5,25.739999999999995,24.873835606732058,,
392,TOLIMA,2006,12,3.800000000000001,746.1,24.402469135802463,17.055017021761554,,
393,VALLE DEL CAUCA,2006,12,0.0,0.0,21.28344827586207,22.290264304542728,,
394,VAUPES,2006,12,0.0,0.0,,,,
395,VICHADA,2006,12,0.0,0.0,,,,
396,AMAZONAS,2007,1,0.0,0.0,,,,
397,ANTIOQUIA,2007,1,1.9,104.40000000000002,20.046261682242992,20.177686498178915,81.00840336134453,80.91300197895542
398,ARAUCA,2007,1,0.0,0.0,,,,
399,ATLANTICO,2007,1,0.0,0.0,27.483333333333334,26.108671780476392,79.75,80.56250979927864
400,BOGOTA,2007,1,0.0,7.699999999999998,13.458333333333336,14.768997832462068,,
401,BOLIVAR,2007,1,0.0,0.0,28.254166666666663,27.501770323577386,73.58333333333333,71.80182845536108
402,BOYACA,2007,1,5.0,167.5,12.45766871165644,13.914400699014148,75.51612903225806,73.28793635808316
403,CALDAS,2007,1,0.0,0.0,18.65882352941176,18.295559901746298,75.58823529411765,80.29915446934628
404,CAQUETA,2007,1,0.0,0.0,24.67872340425532,25.562243575993204,85.36170212765957,84.53448547542466
405,CASANARE,2007,1,0.0,0.0,27.245833333333326,27.19685054309879,70.25,68.96408257084975
406,CAUCA,2007,1,0.0,106.3,21.86241134751773,21.57737129980596,78.9290780141844,81.67848270352025
407,CESAR,2007,1,0.0,0.0,24.793749999999992,24.767950235095423,66.16666666666667,61.629604767196895
408,CHOCO,2007,1,0.3,104.6,,,,
409,CORDOBA,2007,1,0.1,0.4,28.66875,28.17497317974321,,
410,CUNDINAMARCA,2007,1,3.700000000000002,736.7999999999998,15.136742424242428,15.80162333647763,,
411,GUAINIA,2007,1,0.0,0.0,28.965217391304343,28.054464934809292,,
412,GUAVIARE,2007,1,0.0,0.0,,,,
413,HUILA,2007,1,352.4,9531.0,21.80964912280702,22.595606288332036,,
414,LA GUAJIRA,2007,1,0.0,0.0,28.84583333333333,28.492629129047256,,
415,MAGDALENA,2007,1,0.0,0.0,24.842857142857145,25.406143235071806,,
416,META,2007,1,0.0,0.0,26.762500000000003,27.806274232214477,,
417,NARINO,2007,1,0.0,0.0,13.869166666666668,14.841022224483009,,
418,NORTE DE SANTANDER,2007,1,0.3,17.5,21.24166666666667,19.99245663885959,,
419,PUTUMAYO,2007,1,0.0,0.0,26.325000000000003,25.51544871794872,,
420,QUINDIO,2007,1,0.0,0.0,20.193478260869565,19.453645734559554,,
421,RISARALDA,2007,1,0.0,0.0,20.306329113924047,19.226827955492922,,
422,SAN ANDRES PROVIDENCIA,2007,1,0.0,0.0,,,,
423,SANTANDER,2007,1,0.2,142.70000000000005,19.148125,18.94921656938751,,
424,SUCRE,2007,1,0.0,0.0,26.958,26.71304561748603,,
425,TOLIMA,2007,1,1.8000000000000005,579.3000000000001,18.123958333333334,17.14774661300268,,
426,VALLE DEL CAUCA,2007,1,0.0,0.0,23.50068965517241,22.981095202511813,,
427,VAUPES,2007,1,0.0,0.0,,,,
428,VICHADA,2007,1,0.0,0.0,,,,
429,AMAZONAS,2007,2,0.0,0.0,,,,
430,ANTIOQUIA,2007,2,25.500000000000004,32.3,20.14485981308412,20.028139724635192,80.0506329113924,71.28328827777025
431,ARAUCA,2007,2,0.0,0.0,,,,
432,ATLANTICO,2007,2,0.0,0.0,27.59583333333333,26.985039055147748,76.79166666666667,78.99861777715039
433,BOGOTA,2007,2,0.0,7.900000000000002,13.854166666666664,14.01376811594203,,
434,BOLIVAR,2007,2,0.0,0.0,28.347826086956523,27.88747412008281,72.3913043478261,70.57084627329193
435,BOYACA,2007,2,0.2,28.3,13.006962025316458,15.631319077888687,72.81521739130434,59.22376004961755
436,CALDAS,2007,2,0.0,0.0,18.576923076923077,19.074381337447875,75.53846153846153,71.3699568773651
437,CAQUETA,2007,2,0.0,0.0,25.47083333333333,25.862231758371983,81.54166666666667,78.22752780266315
438,CASANARE,2007,2,0.0,0.0,26.9875,27.96659549689441,70.70833333333333,57.4350414078675
439,CAUCA,2007,2,0.7,840.6000000000001,21.686567164179102,21.530021737971406,76.45270270270271,79.91144057607474
440,CESAR,2007,2,0.0,0.0,25.54042553191489,25.588177616497752,57.765957446808514,54.65069538335033
441,CHOCO,2007,2,0.5,279.20000000000005,,,,
442,CORDOBA,2007,2,0.1,0.0,28.913043478260864,28.22071706386216,,
443,CUNDINAMARCA,2007,2,2.800000000000001,537.8000000000001,15.391472868217056,16.089025360723788,,
444,GUAINIA,2007,2,0.0,0.0,27.44545454545454,27.8331220561347,,
445,GUAVIARE,2007,2,0.0,0.0,,,,
446,HUILA,2007,2,429.19999999999993,5441.799999999999,22.0125,23.127617020282088,,
447,LA GUAJIRA,2007,2,0.0,0.0,29.21666666666667,27.43661959959422,,
448,MAGDALENA,2007,2,0.0,5.799999999999999,25.47,,,
449,META,2007,2,0.0,0.0,27.48333333333333,27.99398291925466,,
450,NARINO,2007,2,0.0,0.0,13.702564102564102,13.900052312816182,,
451,NORTE DE SANTANDER,2007,2,0.6,43.5,21.127142857142857,21.2938163330289,,
452,PUTUMAYO,2007,2,0.0,0.0,,25.017254901960786,,
453,QUINDIO,2007,2,0.0,0.0,19.8953488372093,19.491092916745092,,
454,RISARALDA,2007,2,0.0,0.0,19.58974358974359,19.103545014276143,,
455,SAN ANDRES PROVIDENCIA,2007,2,0.0,0.0,,,,
456,SANTANDER,2007,2,0.5,77.6,18.43229813664596,19.10560408278501,,
457,SUCRE,2007,2,0.0,0.3,27.64285714285714,26.79137925198162,,
458,TOLIMA,2007,2,0.4,202.7,17.959375000000005,19.314974693193523,,
459,VALLE DEL CAUCA,2007,2,0.0,0.0,23.59103448275862,22.963901836883014,,
460,VAUPES,2007,2,0.0,0.0,,,,
461,VICHADA,2007,2,0.0,0.0,,,,
462,AMAZONAS,2007,3,0.0,0.0,,,,
463,ANTIOQUIA,2007,3,0.0,842.5000000000002,20.355288461538457,19.540404136159435,75.77155172413794,81.43325176691543
464,ARAUCA,2007,3,0.0,0.0,,,,
465,ATLANTICO,2007,3,0.0,0.0,27.34583333333333,27.118054631084878,76.79166666666667,80.147259160791
466,BOGOTA,2007,3,0.0,15.9,13.858333333333333,14.602837069019603,,
467,BOLIVAR,2007,3,0.0,0.0,27.854166666666668,28.47299802479713,70.875,72.85518698983842
468,BOYACA,2007,3,0.0,2424.0,12.67151515151515,14.750644314276318,70.49468085106383,75.9267925326726
469,CALDAS,2007,3,0.0,0.0,18.7,17.592508309797385,73.82352941176471,84.0552604847874
470,CAQUETA,2007,3,0.0,0.0,25.616666666666664,24.01163344839638,79.08333333333333,90.72047807216622
471,CASANARE,2007,3,0.0,0.0,26.6,28.341804535407366,68.45454545454545,63.41414805552405
472,CAUCA,2007,3,0.0,4084.100000000001,21.69640287769783,20.909086987811634,75.9281045751634,85.59009531320352
473,CESAR,2007,3,0.0,0.0,25.197872340425526,25.929580796644323,58.255319148936174,59.17995691488786
474,CHOCO,2007,3,0.2,701.9000000000001,,,,
475,CORDOBA,2007,3,0.0,82.89999999999999,28.803157894736845,28.15160174770062,,
476,CUNDINAMARCA,2007,3,3.000000000000001,1178.8,15.301960784313726,16.2764541397308,,
477,GUAINIA,2007,3,0.0,0.0,27.58181818181818,26.67944648141444,,
478,GUAVIARE,2007,3,0.0,0.0,,,,
479,HUILA,2007,3,293.7999999999999,2570.7999999999997,22.16583333333333,21.89871454910784,,
480,LA GUAJIRA,2007,3,0.0,132.8,28.795454545454547,26.804166666666667,,
481,MAGDALENA,2007,3,0.0,0.1,24.95,,,
482,META,2007,3,0.0,0.0,26.754166666666663,26.273101732363028,,
483,NARINO,2007,3,0.0,0.0,13.572499999999998,12.5348754831719,,
484,NORTE DE SANTANDER,2007,3,0.4,129.4,20.23055555555556,21.424239130426024,,
485,PUTUMAYO,2007,3,0.0,0.0,27.22222222222222,25.017857142857142,,
486,QUINDIO,2007,3,0.0,0.0,19.808888888888887,18.458530772350354,,
487,RISARALDA,2007,3,0.0,0.0,19.493670886075957,16.8694697710506,,
488,SAN ANDRES PROVIDENCIA,2007,3,0.0,0.0,,,,
489,SANTANDER,2007,3,0.0,165.89999999999998,18.647798742138367,17.397614671536267,,
490,SUCRE,2007,3,0.0,0.0,27.16938775510204,25.273411427408362,,
491,TOLIMA,2007,3,0.3,1356.3999999999999,18.13980582524272,19.62487189372562,,
492,VALLE DEL CAUCA,2007,3,0.0,0.0,23.53216783216784,21.296921515756786,,
493,VAUPES,2007,3,0.0,0.0,,,,
494,VICHADA,2007,3,0.0,0.0,,,,
495,AMAZONAS,2007,4,0.0,0.0,,,,
496,ANTIOQUIA,2007,4,4.6,364.90000000000003,19.36519607843137,19.349461477512335,81.05263157894737,84.87864091064871
497,ARAUCA,2007,4,0.0,0.0,,,,
498,ATLANTICO,2007,4,0.0,0.0,27.125,27.859552383535757,76.25,82.24118480293848
499,BOGOTA,2007,4,0.0,39.70000000000001,14.1375,14.997380444283662,,67.81742424242424
500,BOLIVAR,2007,4,0.0,0.0,27.38333333333333,28.039981831046912,71.375,80.1680381050709
501,BOYACA,2007,4,0.0,2579.6999999999994,13.718285714285717,12.93331767889101,72.64824120603015,81.4921677597519
502,CALDAS,2007,4,0.0,0.0,17.994736842105265,17.30249388077515,79.0,87.66454261361025
503,CAQUETA,2007,4,0.0,0.0,24.85833333333333,24.922001736122063,84.6875,90.1461302567883
504,CASANARE,2007,4,0.0,0.0,26.033333333333346,25.8607768967144,69.5,87.51548798423799
505,CAUCA,2007,4,0.0,184.70000000000002,21.170503597122305,21.182264826317713,78.56862745098039,86.75235397582517
506,CESAR,2007,4,0.0,18.200000000000003,24.765957446808518,24.219283928985167,61.80851063829788,75.14436613566983
507,CHOCO,2007,4,4.1000000000000005,964.8000000000001,,26.71581230448925,,
508,CORDOBA,2007,4,0.1,287.7,28.15806451612903,27.961273929333963,,
509,CUNDINAMARCA,2007,4,1.1,1694.7000000000005,15.016988416988417,17.33583771534461,,
510,GUAINIA,2007,4,0.0,0.0,26.87,26.59656086412536,,
511,GUAVIARE,2007,4,0.0,0.0,,,,
512,HUILA,2007,4,315.3,7375.200000000001,21.49217391304348,21.661858609438735,,
513,LA GUAJIRA,2007,4,0.0,0.0,28.736842105263165,25.805555555555554,,
514,MAGDALENA,2007,4,0.0,29.499999999999996,24.275,,,
515,META,2007,4,0.0,0.0,26.9875,26.447582427829023,,
516,NARINO,2007,4,0.0,0.0,13.320833333333333,11.851078309409083,,
517,NORTE DE SANTANDER,2007,4,0.5,248.2,20.41142857142857,21.60212201679165,,
518,PUTUMAYO,2007,4,0.0,0.0,24.87777777777778,23.2,,
519,QUINDIO,2007,4,0.0,0.0,19.09333333333333,18.12831864180221,,
520,RISARALDA,2007,4,0.0,0.0,18.87073170731708,16.623728012099424,,
521,SAN ANDRES PROVIDENCIA,2007,4,0.0,0.0,,,,
522,SANTANDER,2007,4,0.0,114.00000000000001,19.04,19.33262093792968,,
523,SUCRE,2007,4,0.0,48.099999999999994,26.27142857142857,26.066085251867523,,
524,TOLIMA,2007,4,0.0,1190.5000000000002,16.863809523809525,18.87315860613147,,
525,VALLE DEL CAUCA,2007,4,0.0,0.0,22.78333333333333,22.74069386484068,,
526,VAUPES,2007,4,0.0,0.0,,,,
527,VICHADA,2007,4,0.0,0.0,,,,
528,AMAZONAS,2007,5,0.0,0.0,,19.65858880928854,,58.76851943346509
529,ANTIOQUIA,2007,5,0.0,407.3,19.649275362318843,19.382122447921393,81.16450216450217,86.16434968685016
530,ARAUCA,2007,5,0.0,0.0,,,,
531,ATLANTICO,2007,5,0.0,0.0,26.59565217391304,28.196196449062857,78.08695652173913,83.01284584980237
532,BOGOTA,2007,5,0.0,106.6,14.169565217391304,13.323023712776092,,86.737529754985
533,BOLIVAR,2007,5,0.0,0.0,27.7625,26.773413659739052,70.41666666666667,87.82703791066344
534,BOYACA,2007,5,15.099999999999998,1158.4,14.514973262032086,13.226689810815646,73.96666666666667,73.79223976672444
535,CALDAS,2007,5,0.0,0.0,19.113333333333333,17.149582339581606,77.13333333333334,87.41216690863254
536,CAQUETA,2007,5,0.0,0.0,25.33333333333334,23.89693612492775,82.04166666666667,91.22903801013538
537,CASANARE,2007,5,0.0,0.0,26.327272727272724,25.291474358974362,69.54545454545455,85.78580586080587
538,CAUCA,2007,5,0.0,163.60000000000002,21.386231884057967,20.890994041571638,75.49333333333334,88.62604924406293
539,CESAR,2007,5,0.0,183.1,24.42916666666666,23.406912990633167,62.8125,81.82859828712866
540,CHOCO,2007,5,0.1,1605.8,,26.606424693107346,,
541,CORDOBA,2007,5,0.0,232.30000000000004,28.567021276595742,27.336345256821655,,
542,CUNDINAMARCA,2007,5,35.60000000000001,1640.0,15.87109375,16.285357813411384,,
543,GUAINIA,2007,5,0.0,0.0,27.92272727272728,25.98703205368498,,
544,GUAVIARE,2007,5,0.0,0.0,,,,
545,HUILA,2007,5,387.10000000000014,1087.2,21.96581196581197,21.695393234971615,,
546,LA GUAJIRA,2007,5,0.0,24.5,28.5,,,
547,MAGDALENA,2007,5,0.0,39.99999999999999,24.65,,,
548,META,2007,5,0.0,0.0,26.429166666666664,25.40394261337073,,
549,NARINO,2007,5,0.0,0.0,13.455084745762708,11.713059508829165,,
550,NORTE DE SANTANDER,2007,5,0.2,532.2,20.475,22.07905643309723,,
551,PUTUMAYO,2007,5,0.0,0.0,27.379999999999995,,,
552,QUINDIO,2007,5,0.0,0.0,19.459090909090907,18.373976361430245,,
553,RISARALDA,2007,5,0.0,0.0,19.61604938271605,18.069423734832796,,
554,SAN ANDRES PROVIDENCIA,2007,5,0.0,21.299999999999997,,23.78604357685103,,
555,SANTANDER,2007,5,0.0,342.7,19.773856209150324,20.026288882408643,,
556,SUCRE,2007,5,0.0,9.499999999999998,26.92244897959184,26.579942066202104,,
557,TOLIMA,2007,5,0.0,4085.7999999999997,17.10650406504065,18.74010141136663,,
558,VALLE DEL CAUCA,2007,5,0.0,0.0,23.177777777777788,22.24538746087155,,
559,VAUPES,2007,5,0.0,0.0,,,,
560,VICHADA,2007,5,0.0,0.0,,,,
561,AMAZONAS,2007,6,0.0,0.0,,24.35500502805904,,79.49790518422789
562,ANTIOQUIA,2007,6,0.0,272.8,19.95327102803739,19.73191863729947,80.63865546218487,81.36718685084641
563,ARAUCA,2007,6,0.0,0.0,,,,
564,ATLANTICO,2007,6,0.0,0.0,26.462499999999995,28.843283615136876,77.70833333333333,80.58351449275361
565,BOGOTA,2007,6,0.0,150.69999999999996,14.695454545454544,9.137652211334654,,94.29786320764582
566,BOLIVAR,2007,6,0.0,0.0,27.241666666666664,27.734375,72.79166666666667,82.96988224637681
567,BOYACA,2007,6,5.9,223.6,15.265921787709496,12.14541749644335,75.3921568627451,71.73684115962604
568,CALDAS,2007,6,0.0,0.0,18.141176470588235,16.34612119019511,80.70588235294117,86.42246466873738
569,CAQUETA,2007,6,0.0,0.0,25.82083333333333,23.629555094931582,80.27083333333333,91.19394403748379
570,CASANARE,2007,6,0.0,0.0,26.117391304347827,25.147727272727266,69.43478260869566,80.19624819624819
571,CAUCA,2007,6,0.0,153.1,21.748571428571424,20.343851398404627,75.72727272727273,74.97649734487304
572,CESAR,2007,6,0.0,8.499999999999998,24.3804347826087,23.633172857327853,60.15217391304348,72.55830677800544
573,CHOCO,2007,6,28.4,1866.2999999999995,,26.81861885297543,,
574,CORDOBA,2007,6,0.0,309.8,28.15684210526315,27.749832592719027,,
575,CUNDINAMARCA,2007,6,28.29999999999999,1495.6,16.010266159695817,15.497719714203274,,
576,GUAINIA,2007,6,0.0,0.0,27.38181818181818,25.36712430262974,,
577,GUAVIARE,2007,6,0.0,0.0,,,,
578,HUILA,2007,6,325.5,1271.6000000000004,22.42333333333333,20.80984148346839,,
579,LA GUAJIRA,2007,6,0.0,5.9,28.294736842105262,29.798480768456802,,
580,MAGDALENA,2007,6,0.0,5.699999999999998,24.822222222222223,22.214763316393753,,
581,META,2007,6,0.0,0.0,27.22916666666666,24.813834512169752,,
582,NARINO,2007,6,0.0,0.0,13.693333333333332,10.740004331076632,,
583,NORTE DE SANTANDER,2007,6,0.3,198.49999999999997,20.37777777777778,22.287967196426642,,
584,PUTUMAYO,2007,6,0.0,0.0,25.83333333333333,18.6,,
585,QUINDIO,2007,6,0.0,0.0,18.715217391304343,18.786326263021916,,
586,RISARALDA,2007,6,0.0,0.0,19.091860465116277,18.379351558754824,,
587,SAN ANDRES PROVIDENCIA,2007,6,0.0,0.0,,,,
588,SANTANDER,2007,6,0.0,463.9000000000001,18.91375,19.446389081685165,,
589,SUCRE,2007,6,0.0,41.60000000000001,26.88979591836735,27.244379330735793,,
590,TOLIMA,2007,6,3.7000000000000006,698.1,15.853999999999996,18.30569597724476,,
591,VALLE DEL CAUCA,2007,6,0.0,0.0,23.44344827586207,22.21887653042838,,
592,VAUPES,2007,6,0.0,0.0,,,,
593,VICHADA,2007,6,0.0,0.0,,,,
594,AMAZONAS,2007,7,0.0,0.0,,26.090863847954644,,85.39401758287856
595,ANTIOQUIA,2007,7,16.900000000000002,372.00000000000006,19.746261682242984,19.59344602621652,80.042194092827,78.35428223763604
596,ARAUCA,2007,7,0.0,0.0,,,,
597,ATLANTICO,2007,7,0.0,0.0,26.30416666666667,28.580190375371043,78.25,80.608574161561
598,BOGOTA,2007,7,0.0,77.50000000000003,14.445833333333333,8.049762352828706,,89.29093352883673
599,BOLIVAR,2007,7,0.0,0.0,26.8375,28.076996472438267,72.79166666666667,81.46736651224731
600,BOYACA,2007,7,3.500000000000001,32.2,14.130939226519338,12.367299830397481,76.3921568627451,75.30469398694373
601,CALDAS,2007,7,0.0,0.0,17.639130434782608,18.59220266454614,81.82608695652173,83.73769738190745
602,CAQUETA,2007,7,0.0,0.0,25.789583333333336,24.745188813877053,78.80851063829788,85.89014763900478
603,CASANARE,2007,7,0.0,0.0,25.779166666666665,23.676363636363632,72.0,87.88181818181818
604,CAUCA,2007,7,0.0,82.5,21.571223021582732,20.442152326337443,77.81456953642385,66.29098803155516
605,CESAR,2007,7,0.0,22.6,24.089583333333334,24.30416953239502,53.35416666666666,70.26801193363636
606,CHOCO,2007,7,9.599999999999998,1173.7000000000003,,26.852296174577432,,
607,CORDOBA,2007,7,0.0,236.00000000000003,28.0861386138614,27.830482722008952,,
608,CUNDINAMARCA,2007,7,6.399999999999999,844.9999999999998,15.180303030303028,15.267781084471927,,
609,GUAINIA,2007,7,0.0,0.0,27.79090909090909,25.632054048962775,,
610,GUAVIARE,2007,7,0.0,0.0,,,,
611,HUILA,2007,7,329.4,874.6000000000001,22.24426229508197,22.087666871429025,,
612,LA GUAJIRA,2007,7,0.0,0.0,28.495,30.821997182648058,,
613,MAGDALENA,2007,7,0.0,7.3,25.142857142857142,21.864141004908063,,
614,META,2007,7,0.0,0.0,26.63333333333333,24.954249708745632,,
615,NARINO,2007,7,0.0,0.0,14.013333333333335,10.886766627501952,,
616,NORTE DE SANTANDER,2007,7,0.2,280.09999999999997,19.57361111111111,22.311227889664526,,
617,PUTUMAYO,2007,7,0.0,0.0,26.9,21.6,,
618,QUINDIO,2007,7,0.0,0.0,19.04666666666667,19.05940308293712,,
619,RISARALDA,2007,7,0.0,0.0,18.880722891566265,18.552124745177192,,
620,SAN ANDRES PROVIDENCIA,2007,7,0.0,1.9,,29.47777777777778,,
621,SANTANDER,2007,7,0.1,685.0000000000001,18.886075949367083,19.209172403503118,,
622,SUCRE,2007,7,0.0,3.6999999999999997,25.98,27.358158037676194,,
623,TOLIMA,2007,7,24.7,952.9999999999999,15.763725490196084,19.45433771285358,,
624,VALLE DEL CAUCA,2007,7,0.0,0.0,23.16433566433567,22.65214955138624,,
625,VAUPES,2007,7,0.0,0.0,,,,
626,VICHADA,2007,7,0.0,0.0,,,,
627,AMAZONAS,2007,8,0.0,0.0,,26.532796574937187,,83.1566964235637
628,ANTIOQUIA,2007,8,0.1,1209.8,19.851578947368417,19.059985040152082,82.73831775700934,83.7421682493927
629,ARAUCA,2007,8,0.0,0.0,,,,
630,ATLANTICO,2007,8,0.0,0.0,26.066666666666677,28.168048737727904,79.375,82.4407530777622
631,BOGOTA,2007,8,0.0,163.5,13.473913043478262,10.05630612194845,,93.25729352049375
632,BOLIVAR,2007,8,0.0,0.0,25.03333333333333,26.857455724225172,74.33333333333333,85.1403315183016
